reaction	linear_coefficient
LPLIPAL2A140	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2A141	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2A160	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2A161	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2A180	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MALt2_2pp	[0.23475078471017252, 0.009853932817359178, 0.23775851721366845, 0.02809844404002658, 0.21593789012169418, 0.04978667085969753, 0.22968335414691513, 0.04569670778099647, 0.23782933390504785, 0.04988267701432327, 0.23139190560441256, 0.0033564321962129815, 0.22933236197140694, 0.006683025620936413, 0.2332308997186771, 0.0078072140390441835, 0.22759987571132018, 0.48803847867056643, 0.22688417705056219, 0.5285996592383565, 0.22670232826253886, 0.5090669269870582, 0.23359165321030526, 0.0018226798319120859, 0.22818315457491925, 0.0028550429722087128, 0.23075404265285424, 0.002030456881631083, 0.22880877818063752, 0.012440394494313972, 0.2309534722241605, 0.012359683698276405, 0.24617291227327445, 0.010924117702016355]
MALt2_3pp	[0.21916290933271093, 0.020546964926528816, 0.217684218621204, 0.1480889789568864, 0.2116828497279986, 0.10257499510076014, 0.22707407683691222, 0.11134820005850485, 0.21960665763788204, 0.23688971580352824, 0.22481527384433125, 0.003721705827238359, 0.22644488487126238, 0.007486636786228789, 0.22489332794958883, 0.002764686283792939, 0.21864869670087195, 0.030872587841238416, 0.21437789167932128, 0.032431433346201015, 0.22670232826253886, 0.03495355763184169, 0.21089166515285412, 0.01581478938466273, 0.22411484288969666, 0.010998613144411126, 0.2198914092900926, 0.008833164055114954, 0.21318036358960404, 0.07893757147760547, 0.2231707674828008, 0.09710944594010626, 0.21142507318187112, 0.12771919734387208]
MALtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
MAN6PI	[0.2509936600130159, 0.005888899099026141, 0.254565380701542, 0.010404739934772747, 0.24849435899182193, 0.008815225609847417, 0.2502007020591691, 0.02017965641405563, 0.2535265991773151, 0.02182790238601215, 0.2521995309735522, 0.005791589736382163, 0.25178800313260885, 0.016232945538906005, 0.2534334315328033, 0.004335368398156858, 0.2532317416826812, 0.0019392808274158856, 0.24870453863263156, 0.001921630650124186, 0.2501259221728128, 0.002115956341244971, 0.2505511181841171, 0.006302495711101715, 0.2542694803264102, 0.008885979640757729, 0.2501264261162216, 0.008868594821643516, 0.24735518002717571, 0.006681571702959539, 0.24904655172351026, 0.006605879872474002, 0.25084493757306464, 0.00797510030975628]
MAN6Pt6_2pp	[0.20934832113208698, 0.5422449308165199, 0.20604694407484778, 0.7685935713865187, 0.20572579317682482, 0.9301324093044414, 0.20069138403577158, 0.9656932963069277, 0.20427646966709176, 0.7886229673953123, 0.1967931037361588, 0.5586498336401555, 0.20565504975022128, 0.4912069842145533, 0.20764317946182007, 0.4328821243425195, 0.20767628372032249, 0.48803847867056643, 0.21210402161182293, 0.5285996592383565, 0.20022343154987915, 0.5090669269870582, 0.1958529230647927, 0.16787139019787975, 0.2066792213816, 0.20043141730533245, 0.20645604697299272, 0.36191846789549786, 0.20067763191677723, 0.09722643169710171, 0.20155214320124606, 0.1412909620710275, 0.20596880092784906, 0.1299593400469139]
LPLIPAL2A181	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
Kt2pp	[0.16316202371738595, 0.023758462825088155, 0.16589834688991886, 0.03414152451905173, 0.16062236500365165, 0.01868852333500904, 0.16155222438572772, 0.009355297187208981, 0.1626246381992841, 0.007647035052059035, 0.16162242084528927, 0.005791589736382163, 0.16147665011800894, 0.013361927305810832, 0.162505290918825, 0.004381564930932267, 0.16176539782802338, 0.002849863152442081, 0.1632158151606085, 0.0028260039962606917, 0.16178632341859886, 0.003145548168613847, 0.15924919232215273, 0.003736191509436196, 0.16512432345396952, 0.004741967768206834, 0.16186207843112918, 0.004324599014355461, 0.1594754479949616, 0.0024413447481408004, 0.16407986111321793, 0.002168206552113641, 0.16346731179125656, 0.002665394174492973]
LPLIPAL2ATE120	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MAN6Ptex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
MANAO	[0.19837907549609549, 0.5422449308165199, 0.19935551121069295, 0.7685935713865187, 0.20118708342354955, 0.9301324093044414, 0.19924178553021438, 0.9656932963069277, 0.19733449775579048, 0.7886229673953123, 0.1967931037361588, 0.5586498336401555, 0.20190132952003328, 0.4912069842145533, 0.2010306225415087, 0.1745695916755404, 0.19843635699985976, 0.038416137494641706, 0.2001662037574566, 0.05126116895868467, 0.19680679971598755, 0.04875737726426512, 0.19188042515473877, 0.04707118459299336, 0.20028616016196452, 0.025407857041124044, 0.19873786010997788, 0.025556485856596138, 0.19840440797626324, 0.09722643169710171, 0.1975166666686892, 0.1412909620710275, 0.19390756752422147, 0.13026699913059345]
LPLIPAL2ATE140	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MANGLYCtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
Kt3pp	[0.1640280167939116, 0.0338773724049064, 0.16357089198064761, 0.054666221281146184, 0.16204071180155016, 0.01868852333500904, 0.16474134109795352, 0.02017965641405563, 0.164649380006747, 0.02182790238601215, 0.16219430186790507, 0.009740630160676729, 0.16320913637809567, 0.019362224006660576, 0.162505290918825, 0.009832755798430574, 0.16176539782802338, 0.008331211657991921, 0.16577391898654414, 0.00832049866524097, 0.16264048137707177, 0.008047498638741771, 0.15924919232215273, 0.0063254786864576674, 0.16512432345396952, 0.008443590573753384, 0.16014692579490367, 0.007849960283947363, 0.15862298901726887, 0.006681571702959539, 0.16407986111321793, 0.003472778878814072, 0.16231862289567295, 0.00797510030975628]
MANptspp	[0.17730657730063815, 0.003233582400775962, 0.177826553299934, 0.004225554039553332, 0.17253647810599929, 0.002025806070164686, 0.17546837003907662, 0.002195189359375584, 0.17593008436261157, 0.0026196587055084155, 0.1710584577184494, 0.0013418927766184763, 0.17880151271887648, 0.0026828278203699174, 0.17486789733505934, 0.0011847648628739386, 0.17216031538854393, 0.0006448255614472748, 0.16975319160466626, 0.0006503888711209847, 0.17118206096180072, 0.0008312444150590284, 0.16691043829154248, 0.0010402029377572454, 0.18110697650305815, 0.0012841103669279815, 0.17615501706634185, 0.001348414625956268, 0.17027326171240295, 0.0008097981695111452, 0.17359205579710196, 0.000784569235916214, 0.17409268407540468, 0.0006752244769407733]
LPLIPAL2ATE141	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2ATE160	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MANtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
LPLIPAL2ATE161	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
Ktex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
LPLIPAL2ATE180	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MCOATA	[0.3106695110855873, 0.0041306488528875095, 0.31747384785620847, 0.006865999113721981, 0.3157895046937505, 0.002848054111302733, 0.3134701477681201, 0.00265879346333602, 0.3107200389737112, 0.003216127085607642, 0.3140287133723905, 0.0016186152243649742, 0.31393544100564363, 0.0037007352964069265, 0.30913155306485984, 0.0016190122709627865, 0.31595667497574487, 0.0007965892822849739, 0.30817503196362805, 0.0007186434632822304, 0.3149653173047381, 0.0009952501928699997, 0.3087853636506122, 0.001566596484734138, 0.3144894810399979, 0.0019160947483627586, 0.31536823937331326, 0.0017647261326668696, 0.3132022169722184, 4.064049672859354e-05, 0.3096452646090196, 0.0006343457558719218, 0.31308404044101806, 0.000569466666925922]
L_LACD2	[0.2509936600130159, 0.08326985125816817, 0.254565380701542, 0.15527534493194334, 0.24849435899182193, 0.9301324093044414, 0.2502007020591691, 0.9656932963069277, 0.2535265991773151, 0.22692017287901262, 0.2521995309735522, 0.5586498336401555, 0.25178800313260885, 0.4912069842145533, 0.2534334315328033, 0.4328821243425195, 0.2532317416826812, 0.48803847867056643, 0.24870453863263156, 0.5285996592383565, 0.2501259221728128, 0.5090669269870582, 0.2505511181841171, 0.011667661845642078, 0.2542694803264102, 0.03882398262415374, 0.2501264261162216, 0.03258063532088352, 0.24735518002717571, 0.09722643169710171, 0.24904655172351026, 0.1412909620710275, 0.25084493757306464, 0.13026699913059345]
MCPST	[0.3337626597929378, 0.006570669602630916, 0.3349297596757428, 0.013562385590479585, 0.3302566420323155, 0.04529954583520133, 0.33260484804147483, 0.06833604152439775, 0.3387771754485539, 0.12418559522096972, 0.32689603638124526, 0.005791589736382163, 0.322309124596063, 0.01405839031573089, 0.3240816817542594, 0.005370170732326028, 0.3491626616274077, 0.015231997317259069, 0.33205066767236074, 0.012475496963056802, 0.3220833002920122, 0.007637484194214342, 0.3226891063358011, 0.002839899794313378, 0.34413003760376226, 0.0031620068146198904, 0.3419531052348088, 0.0027567875954666006, 0.32627325463017376, 0.035142199745532315, 0.32463417744423084, 0.031185057697511117, 0.34869339620410916, 0.07852258699423625]
MCTP1App	[0.1195737055322619, 0.0051533046082946725, 0.1176036575225406, 0.008635369524247365, 0.11466792875173937, 0.0053147982347168735, 0.11197595549567219, 0.005234371818671774, 0.11084909769416215, 0.0050055322259053205, 0.11415629596818082, 0.0036442235418693396, 0.11441077338565198, 0.008433112158684256, 0.11621739247664543, 0.002764686283792939, 0.11614325964573875, 0.001564335164169805, 0.12029651763657721, 0.0015291667451970232, 0.1168006709390264, 0.0018243905140254665, 0.1186729636694588, 0.0012109251692092105, 0.11688577061490198, 0.001500790726277048, 0.11440952216222315, 0.00157871460839192, 0.11344266319955382, 0.0007709518224009152, 0.11190691451373255, 0.0007608497390671153, 0.11407368928116256, 0.0007713679405906379]
LPLIPAL2ATE181	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2ATG120	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2ATG140	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2ATG141	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2ATG160	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MCTP1Bpp	[0.1195737055322619, 0.0051533046082946725, 0.1176036575225406, 0.008635369524247365, 0.11466792875173937, 0.0053147982347168735, 0.11197595549567219, 0.005234371818671774, 0.11084909769416215, 0.0050055322259053205, 0.11415629596818082, 0.005791589736382163, 0.11441077338565198, 0.008433112158684256, 0.11621739247664543, 0.0036239417934155536, 0.11614325964573875, 0.0021088991036462552, 0.12029651763657721, 0.002160521722688546, 0.1168006709390264, 0.002525970785772399, 0.1186729636694588, 0.0021712377211265147, 0.11688577061490198, 0.0029543548035770354, 0.11440952216222315, 0.0026947837540416174, 0.11344266319955382, 0.00184311100264326, 0.11190691451373255, 0.0018598530930753574, 0.11407368928116256, 0.001761645616184245]
MCTP2App	[0.1195737055322619, 0.0051533046082946725, 0.1176036575225406, 0.008635369524247365, 0.11466792875173937, 0.0053147982347168735, 0.11197595549567219, 0.005234371818671774, 0.11084909769416215, 0.0050055322259053205, 0.11415629596818082, 0.0036442235418693396, 0.11441077338565198, 0.008433112158684256, 0.11621739247664543, 0.002764686283792939, 0.11614325964573875, 0.001564335164169805, 0.12029651763657721, 0.0015291667451970232, 0.1168006709390264, 0.0018243905140254665, 0.1186729636694588, 0.0012109251692092105, 0.11688577061490198, 0.001500790726277048, 0.11440952216222315, 0.00157871460839192, 0.11344266319955382, 0.0007709518224009152, 0.11190691451373255, 0.0007608497390671153, 0.11407368928116256, 0.0007713679405906379]
MDDCP1pp	[0.19837907549609549, 0.010428055346710569, 0.2013920342563053, 0.01505954516861645, 0.20430744637892628, 0.0067948447087653584, 0.19924178553021438, 0.0066251841305530815, 0.20196247902999132, 0.007647035052059035, 0.20279785447362436, 0.005791589736382163, 0.20190132952003328, 0.008629550443533501, 0.2010306225415087, 0.004455479383372922, 0.1961263753197441, 0.002849863152442081, 0.2001662037574566, 0.0024847310354544627, 0.19823039631344241, 0.002945096662400438, 0.19727167231838344, 0.0024628881998569555, 0.20202972231277422, 0.0030085248934143016, 0.19873786010997788, 0.0032616760184986065, 0.19840440797626324, 0.003024039954794248, 0.20039914990622984, 0.0028402589628381057, 0.19333322307642967, 0.002876909794522676]
MDDCP2pp	[0.19837907549609549, 0.010428055346710569, 0.2013920342563053, 0.01505954516861645, 0.20430744637892628, 0.0067948447087653584, 0.19924178553021438, 0.0066251841305530815, 0.20196247902999132, 0.007647035052059035, 0.20279785447362436, 0.005791589736382163, 0.20190132952003328, 0.008629550443533501, 0.2010306225415087, 0.004455479383372922, 0.1961263753197441, 0.002849863152442081, 0.2001662037574566, 0.0024847310354544627, 0.19823039631344241, 0.002945096662400438, 0.19727167231838344, 0.0024628881998569555, 0.20202972231277422, 0.0030085248934143016, 0.19873786010997788, 0.0032616760184986065, 0.19840440797626324, 0.003024039954794248, 0.20039914990622984, 0.0028402589628381057, 0.19333322307642967, 0.002876909794522676]
MDDCP3pp	[0.19837907549609549, 0.010428055346710569, 0.2013920342563053, 0.01505954516861645, 0.20430744637892628, 0.0067948447087653584, 0.19924178553021438, 0.0066251841305530815, 0.20196247902999132, 0.007647035052059035, 0.20279785447362436, 0.005791589736382163, 0.20190132952003328, 0.008629550443533501, 0.2010306225415087, 0.004455479383372922, 0.1961263753197441, 0.002849863152442081, 0.2001662037574566, 0.0024847310354544627, 0.19823039631344241, 0.002945096662400438, 0.19727167231838344, 0.0024628881998569555, 0.20202972231277422, 0.0030085248934143016, 0.19873786010997788, 0.0032616760184986065, 0.19840440797626324, 0.003024039954794248, 0.20039914990622984, 0.0028402589628381057, 0.19333322307642967, 0.002876909794522676]
