gene	transcript_abund
KPN_02578	253.624
KPN_02579	199.309
KPN_02580	171.301
KPN_02581	143.756
KPN_02582	85.418
KPN_02583	142.209
KPN_02584	161.861
KPN_02585	165.575
KPN_02586	246.506
KPN_02587	359.159
KPN_02588	254.088
KPN_02589	249.137
KPN_02590	283.025
KPN_02591	219.116
KPN_02592	205.654
KPN_02593	470.884
KPN_02594	363.647
KPN_02595	210.296
KPN_02596	131.996
KPN_02597	166.658
KPN_02598	413.938
KPN_02599	227.008
KPN_02600	276.526
KPN_02601	183.99
KPN_02602	31.103
KPN_02603	134.472
KPN_02604	224.223
KPN_02605	359.778
KPN_02606	236.912
KPN_02607	176.562
KPN_02608	140.352
KPN_02609	256.719
KPN_02610	299.892
KPN_02611	173.312
KPN_02612	184.299
KPN_02613	388.096
KPN_02614	87.43
KPN_02615	226.235
KPN_02616	172.539
KPN_02617	313.819
KPN_02618	75.979
KPN_02619	151.029
KPN_02620	176.562
KPN_02621	94.239
KPN_02622	118.688
KPN_02623	212.308
KPN_02624	56.172
KPN_02625	427.865
KPN_02627	212.772
KPN_02628	106.154
KPN_02629	407.284
KPN_02630	296.798
KPN_02631	336.102
KPN_02632	258.885
KPN_02633	105.071
KPN_02634	207.511
KPN_02635	236.448
KPN_02636	2072.012
KPN_02637	651.624
KPN_02638	198.536
KPN_02639	556.147
KPN_02640	699.749
KPN_02641	177.645
KPN_02642	565.741
KPN_02643	281.323
KPN_02644	62.826
KPN_02645	190.644
KPN_02646	222.676
KPN_02647	231.032
KPN_02648	166.658
KPN_02649	160.159
KPN_02650	122.402
KPN_02651	181.669
KPN_02652	187.704
KPN_02653	103.987
KPN_02654	239.852
KPN_02655	115.903
KPN_02656	153.815
KPN_02657	68.397
KPN_02658	253.469
KPN_02659	211.689
KPN_02660	208.594
KPN_02661	121.628
KPN_02662	365.349
KPN_02663	215.093
KPN_02664	71.801
KPN_02665	168.515
KPN_02666	360.242
KPN_02667	380.514
KPN_02668	457.576
KPN_02669	75.669
KPN_02670	138.65
KPN_02671	135.246
KPN_02672	242.018
KPN_02673	680.716
KPN_02674	335.019
KPN_02675	126.116
KPN_02676	453.862
KPN_02677	168.051
KPN_02678	92.072
KPN_02679	228.865
KPN_02680	302.368
KPN_02681	147.161
KPN_02682	361.016
KPN_02683	163.409
KPN_02684	92.227
KPN_02685	29.556
KPN_02686	114.665
KPN_02687	305.773
KPN_02688	532.781
KPN_02689	136.638
KPN_02690	135.091
KPN_02691	154.434
KPN_02692	153.041
KPN_02693	89.442
KPN_02694	219.426
KPN_02695	110.487
KPN_02696	187.858
KPN_02697	175.479
KPN_02698	168.515
KPN_02699	228.865
KPN_02700	182.133
KPN_02701	126.889
KPN_02702	380.204
KPN_02703	127.818
KPN_02704	168.67
KPN_02705	244.494
KPN_02706	271.574
KPN_02707	155.053
KPN_02708	195.595
KPN_02709	245.732
KPN_02710	271.11
KPN_02711	217.26
KPN_02712	186.156
KPN_02713	496.262
KPN_02714	342.447
KPN_02715	71.801
KPN_02716	133.079
KPN_02717	148.089
KPN_02718	189.87
KPN_02719	268.015
KPN_02720	248.053
KPN_02721	138.186
KPN_02722	201.94
KPN_02723	529.996
KPN_02724	323.104
KPN_02725	61.897
KPN_02726	326.973
KPN_02727	190.025
KPN_02728	225.306
KPN_02730	98.571
KPN_02731	119.307
KPN_02732	123.64
KPN_02733	62.052
KPN_02734	158.612
KPN_02735	304.225
KPN_02736	258.421
KPN_02737	134.472
KPN_02738	239.388
KPN_02739	232.734
KPN_02740	371.074
KPN_02741	193.893
KPN_02742	88.204
KPN_02743	309.332
KPN_02744	293.857
KPN_02745	330.841
KPN_02748	81.704
KPN_02749	94.548
KPN_02750	400.94
KPN_02755	122.866
KPN_02756	244.649
KPN_02757	53.077
KPN_02758	415.486
KPN_02759	267.551
KPN_02760	161.088
KPN_02761	492.393
KPN_02762	229.639
KPN_02763	1437.72
KPN_02764	585.858
KPN_02765	46.268
KPN_02766	208.13
KPN_02767	226.544
KPN_02768	98.262
KPN_02769	226.699
KPN_02770	274.36
KPN_02771	219.426
KPN_02772	208.903
KPN_02773	253.624
KPN_02774	273.896
KPN_02775	140.352
KPN_02776	77.526
KPN_02777	106.773
KPN_02778	213.236
KPN_02779	220.819
KPN_02780	154.743
KPN_02781	79.074
KPN_02782	93.001
KPN_02783	129.984
KPN_02784	198.536
KPN_02785	198.845
KPN_02786	168.67
KPN_02787	184.299
KPN_02788	135.865
KPN_02789	238.924
KPN_02790	48.589
KPN_02791	69.17
KPN_02792	164.956
KPN_02793	137.876
KPN_02794	142.828
KPN_02795	73.813
KPN_02796	53.851
KPN_02797	565.277
KPN_02798	230.413
KPN_02799	488.37
KPN_02800	250.529
KPN_02801	130.603
KPN_02802	397.845
KPN_02803	424.616
KPN_02804	85.109
KPN_02805	278.693
KPN_02806	49.982
KPN_02807	169.753
KPN_02808	323.568
KPN_02809	215.712
KPN_02810	179.812
KPN_02811	416.259
KPN_02812	442.72
KPN_02813	157.529
KPN_02814	182.597
KPN_02815	258.421
KPN_02816	358.231
KPN_02817	88.513
KPN_02818	185.692
KPN_02819	170.527
KPN_02820	312.581
KPN_02821	157.374
KPN_02822	353.588
KPN_02823	214.165
KPN_02824	260.123
KPN_02825	161.861
KPN_02826	511.581
KPN_02827	382.371
KPN_02828	382.99
KPN_02829	50.756
KPN_02830	166.04
KPN_02831	149.173
KPN_02832	274.515
KPN_02833	397.845
KPN_02834	365.504
KPN_02835	337.805
KPN_02836	145.923
KPN_02837	42.554
KPN_02838	78.455
KPN_02839	67.004
KPN_02840	48.899
KPN_02841	366.277
KPN_02842	295.56
KPN_02843	181.514
KPN_02844	368.134
KPN_02845	291.691
KPN_02846	247.125
KPN_02847	290.763
KPN_02848	120.081
KPN_02849	326.663
KPN_02850	1035.387
KPN_02851	213.236
KPN_02852	75.824
KPN_02853	131.532
KPN_02854	191.727
KPN_02855	314.593
KPN_02856	52.303
KPN_02857	84.645
KPN_02858	453.707
KPN_02859	127.508
KPN_02860	116.057
KPN_02861	136.019
KPN_02862	344.613
KPN_02863	146.078
KPN_02864	180.585
KPN_02865	200.702
KPN_02866	132.615
KPN_02867	156.291
KPN_02868	130.294
KPN_02869	311.189
KPN_02870	278.383
KPN_02871	125.342
KPN_02872	203.797
KPN_02873	442.72
KPN_02874	221.283
KPN_02875	101.357
KPN_02876	618.973
KPN_02877	290.608
KPN_02878	91.144
KPN_02879	283.799
KPN_02880	161.397
KPN_02881	252.541
KPN_02882	960.337
KPN_02883	256.1
KPN_02884	104.452
KPN_02885	149.173
KPN_02886	157.838
KPN_02887	63.445
KPN_02888	91.763
KPN_02889	176.098
KPN_02890	162.48
KPN_02891	226.544
KPN_02892	170.218
KPN_02893	244.649
KPN_02894	450.767
KPN_02895	120.545
KPN_02896	255.017
KPN_02897	335.483
KPN_02898	224.223
KPN_02899	395.06
KPN_02900	147.625
KPN_02901	324.032
KPN_02902	97.334
KPN_02903	166.349
KPN_02904	262.599
KPN_02905	105.535
KPN_02906	134.472
KPN_02907	654.564
KPN_02908	337.65
KPN_02909	76.753
KPN_02910	318.926
KPN_02915	637.542
KPN_02916	152.577
KPN_02917	238.305
KPN_02918	217.879
KPN_02919	112.344
KPN_02920	287.668
KPN_02921	216.331
KPN_02922	283.18
KPN_02923	269.563
KPN_02924	131.068
KPN_02925	234.746
KPN_02926	79.848
KPN_02927	198.536
KPN_02928	110.022
KPN_02929	227.163
KPN_02930	565.896
KPN_02931	560.48
KPN_02932	157.683
KPN_02933	342.602
KPN_02934	192.965
KPN_02935	278.847
KPN_02936	149.791
KPN_02937	211.07
KPN_02938	255.791
KPN_02939	116.057
KPN_02940	71.182
KPN_02941	112.189
KPN_02942	122.557
KPN_02943	152.577
KPN_02944	77.526
KPN_02945	549.029
KPN_02946	25.223
KPN_02947	86.656
KPN_02948	236.293
KPN_02949	35.591
KPN_02950	35.746
KPN_02951	68.087
KPN_02952	45.185
KPN_02953	122.092
KPN_02954	67.313
KPN_02955	56.946
KPN_02956	105.844
KPN_02957	75.205
KPN_02958	66.849
KPN_02959	102.131
KPN_02960	175.943
KPN_02961	205.035
KPN_02962	64.683
KPN_02963	301.749
KPN_02964	231.186
KPN_02965	195.131
KPN_02966	124.104
KPN_02967	80.157
KPN_02968	82.942
KPN_02969	155.362
KPN_02970	409.296
KPN_02971	118.224
KPN_02972	151.803
KPN_02973	135.865
KPN_02974	114.974
KPN_02975	150.101
KPN_02976	120.081
KPN_02977	204.106
KPN_02978	97.798
KPN_02979	121.009
KPN_02980	195.131
KPN_02981	99.345
KPN_02982	139.888
KPN_02983	91.608
KPN_02984	71.491
KPN_02985	86.966
KPN_02986	350.648
KPN_02987	138.805
KPN_02988	318.771
KPN_02989	87.894
KPN_02990	132.77
KPN_02991	374.169
KPN_02992	414.712
KPN_02993	126.271
KPN_02994	139.733
KPN_02995	72.11
KPN_02996	131.532
KPN_02997	220.509
KPN_02998	96.56
KPN_02999	110.641
KPN_03000	88.204
KPN_03001	86.811
KPN_03002	253.005
KPN_03003	105.535
KPN_03004	43.947
KPN_03005	94.239
KPN_03006	508.486
KPN_03007	234.746
KPN_03008	297.726
KPN_03009	260.742
KPN_03010	245.268
KPN_03011	153.351
KPN_03012	55.089
KPN_03013	107.547
KPN_03014	222.366
KPN_03015	267.396
KPN_03016	218.652
KPN_03017	114.201
KPN_03018	141.281
KPN_03019	386.549
KPN_03020	101.512
KPN_03021	151.648
KPN_03022	83.407
KPN_03028	135.865
KPN_03029	807.296
KPN_03030	110.641
KPN_03031	313.819
KPN_03032	122.247
KPN_03033	215.093
KPN_03034	210.915
KPN_03035	173.312
KPN_03036	242.173
KPN_03037	73.503
KPN_03038	127.973
KPN_03039	46.423
KPN_03040	101.512
KPN_03041	38.067
KPN_03042	154.434
KPN_03043	174.396
KPN_03044	229.02
KPN_03045	205.19
KPN_03046	210.141
KPN_03047	247.28
KPN_03048	550.112
KPN_03049	130.449
KPN_03050	155.517
KPN_03051	191.882
KPN_03052	211.225
KPN_03053	73.967
KPN_03054	108.939
KPN_03055	99.809
KPN_03056	189.87
KPN_03057	133.698
KPN_03058	420.592
KPN_03059	226.544
KPN_03060	449.374
KPN_03061	125.652
KPN_03062	109.713
KPN_03063	84.335
KPN_03064	215.557
KPN_03065	65.456
KPN_03066	274.515
KPN_03067	243.566
KPN_03068	502.451
KPN_03069	207.046
KPN_03070	287.358
KPN_03071	174.705
KPN_03072	198.071
KPN_03073	34.817
KPN_03074	122.092
KPN_03075	42.4
KPN_03076	122.557
KPN_03077	235.055
KPN_03078	228.092
KPN_03079	201.476
KPN_03080	206.428
KPN_03081	212.153
KPN_03082	95.941
KPN_03083	209.368
KPN_03084	132.46
KPN_03085	313.974
KPN_03086	72.11
KPN_03087	577.347
KPN_03088	252.541
KPN_03089	198.536
KPN_03090	242.328
KPN_03091	179.657
KPN_03092	54.934
KPN_03093	38.531
KPN_03094	556.612
KPN_03095	50.446
KPN_03096	31.722
KPN_03097	182.597
KPN_03098	96.25
KPN_03099	100.893
KPN_03100	156.755
KPN_03101	199.0
KPN_03102	70.408
KPN_03103	500.13
KPN_03104	495.643
KPN_03105	153.815
KPN_03106	189.406
KPN_03107	257.338
KPN_03108	112.963
KPN_03109	170.372
KPN_03110	82.788
KPN_03111	79.383
KPN_03112	153.97
KPN_03113	359.778
KPN_03114	229.02
KPN_03115	340.899
KPN_03116	243.411
KPN_03117	184.299
KPN_03118	425.853
KPN_03119	446.125
KPN_03120	88.977
KPN_03121	166.04
KPN_03122	263.064
KPN_03123	933.876
KPN_03124	594.833
KPN_03125	156.291
KPN_03126	551.969
KPN_03127	314.129
KPN_03128	415.64
KPN_03129	185.847
KPN_03130	194.358
KPN_03131	180.121
KPN_03132	189.096
KPN_03133	110.796
KPN_03134	157.219
KPN_03135	63.29
KPN_03136	131.377
KPN_03137	204.261
KPN_03138	334.245
KPN_03139	283.025
KPN_03140	335.638
KPN_03141	231.341
KPN_03142	182.752
KPN_03143	111.725
KPN_03144	84.799
KPN_03145	74.277
KPN_03146	176.562
KPN_03147	147.78
KPN_03148	276.99
KPN_03149	153.351
KPN_03150	179.812
KPN_03151	95.012
KPN_03152	187.858
KPN_03153	298.5
KPN_03154	205.963
KPN_03155	61.897
KPN_03156	133.389
KPN_03157	267.551
KPN_03158	96.405
KPN_03159	225.306
KPN_03160	55.862
KPN_03161	207.975
KPN_03162	71.027
KPN_03163	170.372
KPN_03164	267.396
KPN_03168	162.016
KPN_03169	206.428
KPN_03170	308.558
KPN_03171	176.098
KPN_03172	124.723
KPN_03173	44.566
KPN_03174	137.257
KPN_03175	374.788
KPN_03176	46.732
KPN_03177	115.284
KPN_03178	71.027
KPN_03179	213.855
KPN_03180	130.294
KPN_03181	50.446
KPN_03182	153.351
KPN_03183	88.668
KPN_03184	233.353
KPN_03185	127.508
KPN_03186	96.715
KPN_03187	50.756
KPN_03188	128.901
KPN_03189	110.951
KPN_03190	133.853
KPN_03191	126.271
KPN_03192	130.449
KPN_03193	176.562
KPN_03194	136.329
KPN_03195	83.097
KPN_03196	103.214
KPN_03197	204.571
KPN_03198	124.104
KPN_03199	145.304
KPN_03200	355.909
KPN_03201	157.219
KPN_03202	111.106
KPN_03203	37.293
KPN_03204	108.785
KPN_03205	221.128
KPN_03206	87.894
KPN_03207	65.921
KPN_03208	233.353
KPN_03209	41.316
KPN_03210	33.115
KPN_03211	58.183
KPN_03212	80.002
KPN_03213	59.267
KPN_03214	32.96
KPN_03215	127.044
KPN_03216	184.609
KPN_03217	138.34
KPN_03218	168.98
KPN_03219	68.087
KPN_03220	45.185
KPN_03221	54.47
KPN_03222	154.434
KPN_03223	145.768
KPN_03224	237.376
KPN_03225	305.618
KPN_03226	327.282
KPN_03227	59.731
KPN_03228	291.536
KPN_03229	625.472
KPN_03230	603.189
KPN_03231	652.707
KPN_03232	40.697
KPN_03233	49.363
KPN_03234	71.027
KPN_03235	69.634
KPN_03236	198.69
KPN_03237	214.165
KPN_03238	553.671
KPN_03239	136.638
KPN_03240	136.329
KPN_03241	117.295
KPN_03242	56.172
KPN_03243	249.601
KPN_03244	197.298
KPN_03245	408.522
KPN_03246	235.364
KPN_03247	110.796
KPN_03248	162.48
KPN_03249	299.273
KPN_03250	215.712
KPN_03251	249.446
KPN_03252	308.868
KPN_03253	150.101
KPN_03254	135.71
KPN_03255	55.862
KPN_03256	131.222
KPN_03257	132.924
KPN_03258	166.194
KPN_03259	211.689
KPN_03260	173.003
KPN_03261	189.715
KPN_03262	157.219
KPN_03263	247.899
KPN_03264	188.942
KPN_03265	102.595
KPN_03266	168.67
KPN_03267	107.547
KPN_03268	284.418
KPN_03269	127.663
KPN_03270	109.713
KPN_03271	177.181
KPN_03272	148.708
KPN_03273	138.959
KPN_03274	176.717
KPN_03275	159.54
KPN_03276	248.053
KPN_03277	624.699
KPN_03278	176.562
KPN_03279	383.763
KPN_03280	49.518
KPN_03281	114.974
KPN_03282	9.594
KPN_03283	86.037
KPN_03284	173.622
KPN_03285	120.081
KPN_03286	106.773
KPN_03287	144.066
KPN_03288	113.582
KPN_03289	129.365
KPN_03290	384.692
KPN_03291	79.383
KPN_03292	74.432
KPN_03293	130.139
KPN_03294	218.188
KPN_03295	66.849
KPN_03296	57.719
KPN_03297	142.983
KPN_03298	267.087
KPN_03299	212.153
KPN_03300	75.205
KPN_03301	100.893
KPN_03302	284.109
KPN_03303	61.433
KPN_03304	175.169
KPN_03305	43.328
KPN_03306	69.325
KPN_03307	141.435
KPN_03308	153.97
KPN_03309	41.162
KPN_03310	72.11
KPN_03311	124.414
KPN_03312	109.094
KPN_03313	172.384
KPN_03314	246.351
KPN_03316	146.078
KPN_03317	134.317
KPN_03318	470.729
KPN_03319	252.85
KPN_03320	388.87
KPN_03321	172.693
KPN_03322	188.168
KPN_03323	129.365
KPN_03324	101.512
KPN_03325	67.623
KPN_03326	238.459
KPN_03327	164.337
KPN_03328	50.601
KPN_03329	117.914
KPN_03330	323.104
KPN_03331	16.403
KPN_03332	86.811
KPN_03333	258.112
KPN_03334	79.074
KPN_03335	73.194
KPN_03336	74.122
KPN_03337	127.973
KPN_03338	117.295
KPN_03339	644.815
KPN_03340	94.703
KPN_03341	240.935
KPN_03342	290.298
KPN_03343	287.822
KPN_03344	328.52
KPN_03345	145.768
KPN_03346	151.648
KPN_03347	144.994
KPN_03348	378.038
KPN_03349	163.873
KPN_03350	220.354
KPN_03351	215.557
KPN_03352	93.155
KPN_03353	229.639
KPN_03354	1279.572
KPN_03355	650.386
KPN_03356	261.052
KPN_03357	545.315
KPN_03358	165.73
KPN_03359	164.492
KPN_03360	208.594
KPN_03361	182.442
KPN_03362	96.405
KPN_03363	98.417
KPN_03364	97.024
KPN_03365	154.898
KPN_03366	153.041
KPN_03367	122.247
KPN_03368	115.593
KPN_03369	102.904
KPN_03370	155.826
KPN_03371	61.897
KPN_03372	112.653
KPN_03373	224.997
KPN_03374	485.43
KPN_03375	291.691
KPN_03376	301.285
KPN_03377	72.42
KPN_03378	111.26
KPN_03379	143.911
KPN_03380	231.805
KPN_03381	138.495
KPN_03382	101.821
KPN_03383	160.624
KPN_03384	122.711
KPN_03385	169.908
KPN_03386	134.781
KPN_03387	56.636
KPN_03388	133.389
KPN_03389	224.223
KPN_03390	177.026
KPN_03391	82.788
KPN_03392	147.006
KPN_03393	172.693
KPN_03394	64.218
KPN_03395	211.07
KPN_03396	253.779
KPN_03397	395.833
KPN_03398	97.488
KPN_03400	102.285
KPN_03401	317.688
KPN_03402	83.097
KPN_03403	94.084
KPN_03404	68.706
KPN_03405	59.886
KPN_03406	86.192
KPN_03407	62.052
KPN_03408	15.939
KPN_03409	331.151
KPN_03410	256.41
KPN_03411	128.592
KPN_03412	94.703
KPN_03413	69.17
KPN_03414	46.268
KPN_03415	286.12
KPN_03416	441.173
KPN_03417	15.784
KPN_03418	138.186
KPN_03419	214.165
KPN_03420	69.634
KPN_03421	199.619
KPN_03422	120.7
KPN_03423	328.52
KPN_03424	336.412
KPN_03425	107.701
KPN_03426	180.585
KPN_03427	28.163
KPN_03428	292.465
KPN_03429	164.337
KPN_03430	118.379
KPN_03431	202.404
KPN_03432	204.725
KPN_03433	127.818
KPN_03434	484.965
KPN_03435	344.923
KPN_03436	162.48
KPN_03437	554.755
KPN_03438	121.628
KPN_03439	58.493
KPN_03440	91.453
KPN_03441	119.617
KPN_03442	101.976
KPN_03443	81.55
KPN_03444	467.17
KPN_03445	143.447
KPN_03446	184.299
KPN_03447	102.44
KPN_03448	152.267
KPN_03449	430.96
KPN_03450	169.599
KPN_03451	313.046
KPN_03452	146.851
KPN_03453	166.504
KPN_03454	229.02
KPN_03455	69.325
KPN_03456	345.387
KPN_03457	525.508
KPN_03458	218.497
KPN_03459	154.743
KPN_03460	307.011
KPN_03461	200.393
KPN_03462	92.536
KPN_03463	149.173
KPN_03464	137.103
KPN_03465	46.887
KPN_03466	54.624
KPN_03467	286.585
KPN_03468	82.014
KPN_03469	103.059
KPN_03470	132.615
KPN_03471	245.578
KPN_03472	119.152
KPN_03473	434.983
KPN_03474	510.498
KPN_03475	93.62
KPN_03477	100.583
KPN_03478	33.27
KPN_03479	40.697
KPN_03480	117.45
KPN_03481	442.411
KPN_03482	88.977
KPN_03483	63.445
KPN_03484	39.924
KPN_03485	103.059
KPN_03486	236.912
KPN_03487	51.994
KPN_03488	75.824
KPN_03489	210.76
KPN_03490	56.172
KPN_03491	153.66
KPN_03492	69.634
KPN_03493	262.445
KPN_03494	212.617
KPN_03495	200.547
KPN_03496	107.392
KPN_03497	210.76
KPN_03498	288.441
KPN_03499	143.911
KPN_03500	131.841
KPN_03501	317.069
KPN_03502	72.575
KPN_03503	217.26
KPN_03504	244.34
KPN_03505	242.637
KPN_03506	209.987
KPN_03507	317.224
KPN_03508	240.162
KPN_03509	389.798
KPN_03510	492.548
KPN_03511	213.855
KPN_03512	96.56
KPN_03513	85.728
KPN_03514	70.718
KPN_03515	243.875
KPN_03516	191.263
KPN_03517	311.343
KPN_03518	113.117
KPN_03519	252.232
KPN_03520	253.624
KPN_03521	222.521
KPN_03522	192.501
KPN_03523	158.612
KPN_03524	91.763
KPN_03525	99.655
KPN_03526	107.082
KPN_03527	100.583
KPN_03528	71.956
KPN_03529	58.493
KPN_03530	213.081
KPN_03531	92.691
KPN_03532	216.795
KPN_03533	145.923
KPN_03534	53.541
KPN_03535	60.195
KPN_03536	210.141
KPN_03537	205.809
KPN_03538	147.78
KPN_03539	203.642
KPN_03540	386.239
KPN_03541	230.877
KPN_03542	201.63
KPN_03543	107.237
KPN_03544	115.593
KPN_03545	183.99
KPN_03546	104.297
KPN_03547	169.444
KPN_03548	60.505
KPN_03549	39.46
KPN_03550	199.309
KPN_03551	131.996
KPN_03552	136.793
KPN_03553	170.218
KPN_03554	189.87
KPN_03555	473.36
KPN_03556	73.194
KPN_03557	142.519
KPN_03558	143.756
KPN_03559	186.93
KPN_03560	120.545
KPN_03561	131.532
KPN_03562	106.618
KPN_03563	77.526
KPN_03564	125.497
KPN_03565	118.379
KPN_03566	243.256
KPN_03567	214.319
KPN_03568	227.318
KPN_03569	228.092
KPN_03570	480.942
KPN_03571	1039.875
KPN_03572	1136.435
KPN_03573	171.92
KPN_03574	232.27
KPN_03575	98.726
KPN_03576	836.078
KPN_03577	419.354
KPN_03578	117.914
KPN_03580	332.698
KPN_03581	89.442
KPN_03582	90.215
KPN_03583	83.716
KPN_03585	170.527
KPN_03586	324.806
KPN_03587	167.587
KPN_03588	1139.684
KPN_03589	243.411
KPN_03590	107.392
KPN_03591	145.459
KPN_03592	287.358
KPN_03593	293.084
KPN_03594	239.388
KPN_03595	233.198
KPN_03596	350.648
KPN_03597	241.09
KPN_03598	66.075
KPN_03599	313.046
KPN_03600	63.754
KPN_03601	68.087
KPN_03602	180.585
KPN_03603	133.079
KPN_03604	182.752
KPN_03605	217.879
KPN_03606	208.439
KPN_03607	231.186
KPN_03608	141.435
KPN_03609	146.542
KPN_03610	161.552
KPN_03611	181.669
KPN_03612	390.572
KPN_03613	81.704
KPN_03614	144.994
KPN_03615	214.629
KPN_03616	68.861
KPN_03617	164.028
KPN_03618	156.6
KPN_03619	549.029
KPN_03620	258.267
KPN_03621	217.105
KPN_03622	164.492
KPN_03623	132.151
KPN_03624	1087.226
KPN_03625	356.374
KPN_03626	153.041
KPN_03627	138.805
KPN_03628	251.767
KPN_03629	407.903
KPN_03630	473.669
KPN_03631	275.443
KPN_03632	133.698
KPN_03633	336.876
KPN_03634	259.504
KPN_03635	84.49
KPN_03636	157.064
KPN_03637	218.033
KPN_03638	25.842
KPN_03639	83.871
KPN_03640	110.641
KPN_03641	165.73
KPN_03642	130.913
KPN_03643	117.914
KPN_03644	231.96
KPN_03645	117.295
KPN_03647	65.921
KPN_03648	67.313
KPN_03649	291.691
KPN_03650	165.111
KPN_03651	56.791
KPN_03652	202.559
KPN_03653	362.409
KPN_03654	804.51
KPN_03655	368.289
KPN_03656	142.828
KPN_03657	118.998
KPN_03658	244.804
KPN_03659	270.027
KPN_03660	476.609
KPN_03661	249.91
KPN_03662	152.577
KPN_03663	101.976
KPN_03664	123.485
KPN_03665	345.542
KPN_03666	44.876
KPN_03667	257.183
KPN_03668	191.572
KPN_03669	219.735
KPN_03670	75.824
KPN_03671	89.751
KPN_03672	158.302
KPN_03673	507.403
KPN_03674	37.293
KPN_03680	132.305
KPN_03681	65.302
KPN_03682	202.714
KPN_03683	145.304
KPN_03684	174.86
KPN_03685	200.547
KPN_03686	279.621
KPN_03687	184.763
KPN_03688	324.032
KPN_03689	312.736
KPN_03690	321.402
KPN_03691	105.38
KPN_03692	103.833
KPN_03693	91.608
KPN_03694	289.679
KPN_03695	1158.718
KPN_03696	659.206
KPN_03697	361.326
KPN_03698	319.854
KPN_03699	944.243
KPN_03700	267.861
KPN_03701	62.207
KPN_03702	220.819
KPN_03703	150.41
KPN_03704	281.942
KPN_03705	264.611
KPN_03706	315.367
KPN_03707	598.083
KPN_03708	454.481
KPN_03709	478.776
KPN_03710	74.896
KPN_03711	55.862
KPN_03712	126.735
KPN_03713	193.12
KPN_03714	89.906
KPN_03715	74.277
KPN_03716	245.578
KPN_03717	79.074
KPN_03718	156.6
KPN_03719	183.371
KPN_03720	94.393
KPN_03721	120.236
KPN_03722	100.274
KPN_03723	50.446
KPN_03724	1523.138
KPN_03725	1158.253
KPN_03726	180.585
KPN_03727	177.491
KPN_03728	59.576
KPN_03729	69.17
KPN_03730	92.691
KPN_03731	181.978
KPN_03732	320.628
KPN_03733	52.148
KPN_03734	419.509
KPN_03735	47.506
KPN_03736	353.588
KPN_03737	138.65
KPN_03738	387.168
KPN_03739	198.381
KPN_03740	45.804
KPN_03741	215.712
KPN_03742	101.202
KPN_03743	339.197
KPN_03744	388.406
KPN_03745	299.583
KPN_03746	121.938
KPN_03747	146.697
KPN_03748	35.281
KPN_03749	142.828
KPN_03750	287.977
KPN_03751	318.771
KPN_03752	628.412
KPN_03753	80.002
KPN_03754	326.818
KPN_03755	271.11
KPN_03756	188.942
KPN_03757	170.837
KPN_03758	204.88
KPN_03759	322.949
KPN_03760	331.46
KPN_03761	203.333
KPN_03762	164.647
KPN_03763	52.613
KPN_03764	55.862
KPN_03765	67.778
KPN_03766	116.831
KPN_03767	482.18
KPN_03768	138.65
KPN_03769	440.245
KPN_03770	166.813
KPN_03771	95.167
KPN_03772	216.486
KPN_03773	400.321
KPN_03774	274.05
KPN_03775	177.645
KPN_03776	75.824
KPN_03777	536.959
KPN_03778	55.862
KPN_03779	569.765
KPN_03780	56.172
KPN_03781	62.826
KPN_03782	112.808
KPN_03783	91.453
KPN_03784	144.221
KPN_03785	199.619
KPN_03786	382.525
KPN_03787	460.671
KPN_03788	670.193
KPN_03789	188.168
KPN_03790	188.787
KPN_03791	81.395
KPN_03792	369.991
KPN_03793	41.162
KPN_03794	605.975
KPN_03795	355.445
KPN_03796	321.866
KPN_03797	486.513
KPN_03798	541.601
KPN_03799	280.55
KPN_03800	230.722
KPN_03801	117.295
KPN_03802	239.078
KPN_03803	146.542
KPN_03804	264.147
KPN_03805	157.838
KPN_03806	119.307
KPN_03807	420.283
KPN_03808	80.157
KPN_03809	178.574
KPN_03810	214.784
KPN_03811	136.174
KPN_03812	125.961
KPN_03813	323.723
KPN_03814	86.656
KPN_03815	52.767
KPN_03816	172.693
KPN_03817	187.239
KPN_03818	314.284
KPN_03819	227.937
KPN_03820	273.741
KPN_03821	84.645
KPN_03822	276.836
KPN_03823	303.142
KPN_03824	121.164
KPN_03825	311.189
KPN_03826	370.455
KPN_03827	350.493
KPN_03828	261.826
KPN_03829	167.123
KPN_03830	379.585
KPN_03831	139.578
KPN_03832	58.338
KPN_03833	69.789
KPN_03834	150.72
KPN_03835	340.126
KPN_03836	57.719
KPN_03837	101.047
KPN_03838	184.299
KPN_03839	260.742
KPN_03840	198.226
KPN_03841	84.335
KPN_03842	84.645
KPN_03843	413.474
KPN_03844	223.295
KPN_03845	499.511
KPN_03846	247.744
KPN_03847	278.383
KPN_03848	121.009
KPN_03849	121.938
KPN_03850	209.522
KPN_03851	118.533
KPN_03852	106.154
KPN_03853	97.643
KPN_03854	100.583
KPN_03855	51.839
KPN_03856	247.434
KPN_03857	248.208
KPN_03858	374.788
KPN_03859	84.799
KPN_03860	134.627
KPN_03861	242.947
KPN_03862	142.828
KPN_03863	508.951
KPN_03864	161.552
KPN_03865	202.714
KPN_03866	337.031
KPN_03867	109.713
KPN_03868	224.223
KPN_03869	328.52
KPN_03870	94.239
KPN_03871	114.201
KPN_03872	140.971
KPN_03873	213.546
KPN_03874	327.282
KPN_03875	408.058
KPN_03876	208.284
KPN_03877	374.169
KPN_03878	315.831
