obs.x	obs.y	obs.tot	mean.x	mean.y	mean.diff	var.x	var.y	stderr	df	statistic	pvalue	conf.low	conf.high	alternative	mean.null	conf.level	p.corr	FoldChange	log2.Fold.Change
KPN_02806	34	66	100	180.029411764706	203.469696969697	-23.4402852049911	4056.33244206774	22400.775990676	21.4175066752262	95.4881988740998	-1.09444509860266	0.276512861863585	-65.9566081595408	19.0760377495586	two.sided	0	0.95	0.66985907149622	0.884797168550941	-0.176581326091474
KPN_02807	34	66	100	431	418.772727272727	12.2272727272727	41000.5454545455	32156.3937062937	41.1474966696751	60.0741546496635	0.297157147260529	0.767371640411777	-70.0778856200208	94.5324310745663	two.sided	0	0.95	0.856766140296095	1.02919787257137	0.0415203800293648
KPN_02808	34	66	100	940.382352941176	1041.89393939394	-101.511586452763	459953.576648841	470342.496270396	143.716553780931	67.426142220722	-0.70633189971629	0.48241541402757	-388.337706026328	185.314533120802	two.sided	0	0.95	0.675485801170119	0.902570134430563	-0.14788905356472
KPN_02809	34	66	100	674.147058823529	527.712121212121	146.434937611408	38860.4322638146	50811.5312354312	43.7358614354115	75.1242502691461	3.34816630575943	0.00127374588270829	59.3109957092865	233.55887951353	two.sided	0	0.95	0.0150441284780011	1.27749019157463	0.353312214355885
KPN_02810	34	66	100	1676.14705882353	560.560606060606	1115.58645276292	2461473.76559715	15846.8655011655	269.511393536879	33.2190680562684	4.1392923620881	0.000224071164445305	567.398735924668	1663.77416960118	two.sided	0	0.95	0.00410533211183359	2.9901263854462	1.58020646495949
KPN_02811	34	66	100	1633.41176470588	973.015151515152	660.396613190731	865535.279857398	85240.5074592075	163.549511879727	36.3858134970325	4.03790023950902	0.000266270742210636	328.824907746301	991.96831863516	two.sided	0	0.95	0.00464853130761666	1.67871154129756	0.747354348385501
KPN_02812	34	66	100	2260.94117647059	1332.5	928.441176470588	3467818.60249554	1004528.74615385	342.366466373042	43.0964625134252	2.71183444543006	0.00957313688188258	238.0380835718	1618.84426936938	two.sided	0	0.95	0.0663592442948679	1.69676636132877	0.762787924598962
KPN_02813	34	66	100	761.470588235294	618.636363636364	142.834224598931	203464.07486631	91184.2965034965	85.8243423867665	48.6790647284931	1.66426238322048	0.102485030151092	-29.6650149782815	315.333464176143	two.sided	0	0.95	0.378209879952607	1.23088559450231	0.299696675783074
KPN_02814	34	66	100	1386.58823529412	642.818181818182	743.770053475936	2039495.885918	143348.08951049	249.313284574638	35.4094206418428	2.9832748573543	0.00513801777810459	237.846292323747	1249.69381462812	two.sided	0	0.95	0.0425263412015382	2.15704576272596	1.10905678426724
KPN_02815	34	66	100	607.617647058824	576.060606060606	31.5570409982175	93823.3948306595	114314.15011655	67.0189838045157	72.8545288722549	0.470867196230021	0.639142390144951	-102.016094374399	165.130176370834	two.sided	0	0.95	0.777298812258683	1.05478076554136	0.0769431682840994
KPN_02816	34	66	100	1031.5	882	149.5	77121.7121212121	132060.4	65.3391215286756	83.7951539467006	2.28806259561339	0.0246523714942337	19.5613503210939	279.438649678906	two.sided	0	0.95	0.133148485622502	1.16950113378685	0.225893260328964
KPN_02817	34	66	100	264.794117647059	240.378787878788	24.415329768271	13089.6229946524	5039.28508158508	21.478866726945	46.4596593432401	1.13671405845832	0.261487002827454	-18.8078463705213	67.6385059070632	two.sided	0	0.95	0.66985907149622	1.10157023414471	0.139561481622559
KPN_02818	34	66	100	475.617647058824	510.757575757576	-35.1399286987522	74755.940285205	75518.648018648	57.8180427350488	67.0632084072132	-0.607767524400315	0.545394353657441	-150.543225616265	80.2633682187607	two.sided	0	0.95	0.711525873944454	0.931200376917305	-0.102836452688613
KPN_02819	34	66	100	682.529411764706	423.272727272727	259.256684491979	80034.559714795	24091.7706293706	52.1438823486339	43.4970937385451	4.97194824809148	1.08328491724549e-05	154.133266435136	364.380102548821	two.sided	0	0.95	0.000603960461926649	1.61250505356782	0.68930368192864
KPN_02820	34	66	100	747.794117647059	693.757575757576	54.036541889483	172060.895721925	174877.663403263	87.8081781314971	67.2442522346733	0.615393042417537	0.540372407704618	-121.217613694796	229.290697473762	two.sided	0	0.95	0.707711779224158	1.07788966027575	0.108209502097471
KPN_02821	34	66	100	810.970588235294	721.409090909091	89.5614973262033	441436.51426025	361577.106993007	135.874456411251	61.1932331430691	0.659148891496778	0.512273061507273	-182.118919850082	361.241914502488	two.sided	0	0.95	0.691521953635827	1.12414800209038	0.16883198914014
KPN_02822	34	66	100	848.176470588235	877.727272727273	-29.5508021390375	247616.028520499	121555.616783217	95.5226472502341	50.1721633160289	-0.309359120477737	0.758329512442221	-221.397374730817	162.295770452742	two.sided	0	0.95	0.853330469635421	0.966332592073598	-0.0494082739918924
KPN_02823	34	66	100	455.852941176471	514.606060606061	-58.75311942959	94794.8565062389	60779.7193473193	60.9014684017153	55.3351370505049	-0.964724184350459	0.33888031090671	-180.785776798229	63.279537939049	two.sided	0	0.95	0.66985907149622	0.885828939984898	-0.174899964123066
KPN_02824	34	66	100	1653.35294117647	572.393939393939	1080.95900178253	1933005.50802139	98911.6885780886	241.561100190516	34.7504477545829	4.47488855171629	7.84334691700715e-05	590.437977023075	1571.48002654199	two.sided	0	0.95	0.00209712353121377	2.88848785318564	1.53031442779707
KPN_02825	34	66	100	716.852941176471	343.121212121212	373.731729055258	220296.614081996	42162.6927738928	84.3690752424996	39.6324748849166	4.42972413744079	7.23989754762895e-05	203.166197047541	544.297261062976	two.sided	0	0.95	0.00199674833959873	2.08921196315672	1.06295886994547
KPN_02826	34	66	100	1600.44117647059	1975.10606060606	-374.664884135472	95086.73885918	470371.85011655	99.6168409650848	96.6945327365652	-3.7610596813323	0.000289897568789425	-572.384626304439	-176.945141966505	two.sided	0	0.95	0.00492825866942023	0.810306448039299	-0.303460473982036
KPN_02827	34	66	100	1282.67647058824	1397.10606060606	-114.429590017825	52067.6800356506	176817.973193473	64.8880771320189	97.6816641760922	-1.7634917703758	0.0809444736349136	-243.203112399313	14.343932363663	two.sided	0	0.95	0.319161289579488	0.918095273333661	-0.12328422094986
KPN_02828	34	66	100	1112.94117647059	1086.78787878788	26.1532976827095	472352.117647059	715699.831235431	157.278880271513	79.9056726178753	0.166286138593819	0.868351819316449	-286.847321156958	339.153916522377	two.sided	0	0.95	0.923759577996674	1.02406476755324	0.0343069622841833
KPN_02829	34	66	100	133.323529411765	125.712121212121	7.61140819964348	4280.16488413547	3875.03892773893	13.5867550762101	63.9029814995128	0.560207949355824	0.577296328055633	-19.5320489829304	34.7548653822173	two.sided	0	0.95	0.73607564892713	1.06054633496161	0.0848076531730826
KPN_02830	34	66	100	418.911764705882	441.393939393939	-22.482174688057	94126.0222816399	106148.980885781	66.1568614147999	70.4150425983457	-0.339831337328641	0.734995142201916	-154.414202577856	109.449853201742	two.sided	0	0.95	0.83782443128282	0.949065511141983	-0.0754204192978524
KPN_02831	34	66	100	456.705882352941	515.136363636364	-58.4304812834225	158728.274509804	170754.181118881	85.1801809370017	68.9587305017719	-0.685963338427715	0.495036110951613	-228.362107011615	111.50114444477	two.sided	0	0.95	0.683530591411785	0.886572788473017	-0.173689012259548
KPN_02832	34	66	100	828.029411764706	909.136363636364	-81.1069518716578	457018.150623886	504508.15034965	145.209411528843	69.7526988965163	-0.558551618780905	0.578256451455628	-370.736044256338	208.522140513023	two.sided	0	0.95	0.736854190414704	0.910786813600496	-0.134814690644804
KPN_02833	34	66	100	2060.85294117647	1375.28787878788	685.565062388592	2182764.67468806	198740.915850816	259.249275829223	36.1279514471496	2.64442421370619	0.0120330488577011	159.847810964218	1211.28231381297	two.sided	0	0.95	0.078479696009032	1.49848840592765	0.583507921505549
KPN_02834	34	66	100	2320	1110.89393939394	1209.10606060606	3098028.54545455	103260.896270396	304.438903009152	34.1378790866254	3.97158854750476	0.000349507020374606	590.503800742923	1827.7083204692	two.sided	0	0.95	0.00567029141861153	2.08840818887328	1.0624037207721
KPN_02835	34	66	100	1062.70588235294	728.666666666667	334.039215686275	326334.819964349	213777.702564103	113.30109902196	55.8046234227267	2.94824338483716	0.00465967815852317	107.05230369916	561.026127673389	two.sided	0	0.95	0.0398686984355489	1.45842527312846	0.544411467244746
KPN_02836	34	66	100	468.088235294118	526.984848484848	-58.8966131907309	166324.325311943	165104.907459207	85.9853558921354	66.5455358581903	-0.684960974803825	0.495747530323108	-230.545650031995	112.752423650533	two.sided	0	0.95	0.683530591411785	0.88823850750156	-0.170980977559706
KPN_02837	34	66	100	143.676470588235	169.575757575758	-25.8992869875223	21299.3770053476	19595.6018648019	30.3867623056615	64.3539539256469	-0.852321373596847	0.397196650108945	-86.5973935322698	34.7988195572253	two.sided	0	0.95	0.66985907149622	0.847270108901316	-0.239106122200892
KPN_02838	34	66	100	221.823529411765	270.924242424242	-49.1007130124777	34810.1497326203	29119.548018648	38.2757521979932	61.7484042186078	-1.28281510337117	0.204351250651001	-125.619053293167	27.4176272682111	two.sided	0	0.95	0.609994953727944	0.818765893472203	-0.288477088206728
KPN_02839	34	66	100	156.705882352941	160.575757575758	-3.86987522281638	10507.7896613191	7237.81724941725	20.4625642287584	56.9349185680118	-0.189119759359269	0.850671519731825	-44.8464684283702	37.1067179827375	two.sided	0	0.95	0.913135523857384	0.975900003330262	-0.0351947668639593
KPN_02840	34	66	100	164.176470588235	196.893939393939	-32.7174688057041	27813.1800356506	25976.7731934732	34.8083636438038	64.7808547161293	-0.939931251595279	0.350744495754828	-102.239029844479	36.8040922330709	two.sided	0	0.95	0.66985907149622	0.833832016839056	-0.262171326185382
KPN_02841	34	66	100	1275.02941176471	1004.22727272727	270.802139037433	180199.968805704	82042.6706293706	80.8892443383691	48.9285949496919	3.34781393067088	0.00157315280119595	108.243115965429	433.361162109437	two.sided	0	0.95	0.017429054004703	1.26966220335959	0.344444715610948
KPN_02842	34	66	100	1056.05882352941	1477.10606060606	-421.047237076649	55360.4206773619	553002.096270396	100.03533029606	86.2982758662899	-4.20898532379048	6.26276517893843e-05	-619.90108685229	-222.193387301007	two.sided	0	0.95	0.00186601290413324	0.714951249401893	-0.484083223127744
KPN_02843	34	66	100	708.529411764706	798.787878787879	-90.2584670231729	59290.862745098	219938.96969697	71.2478598698926	97.9797402817989	-1.26682355354948	0.208221492211929	-231.647891540811	51.1309574944655	two.sided	0	0.95	0.61728326879294	0.887005712755512	-0.172984698661467
KPN_02844	34	66	100	1478.08823529412	1248.04545454545	230.042780748663	360736.082887701	161740.044055944	114.282507493208	48.6861375866133	2.01293081325097	0.0496691938985926	0.34602849745804	459.739532999868	two.sided	0	0.95	0.219927216365672	1.18432243786541	0.244061915578282
KPN_02845	34	66	100	1242.88235294118	1223.22727272727	19.6550802139038	206483.076648841	240136.63986014	98.5467686097177	71.3790297924002	0.199449261413587	0.842478415560802	-176.823515344935	216.133675772743	two.sided	0	0.95	0.907405605459651	1.01606821614603	0.0229972641099318
KPN_02846	34	66	100	853.794117647059	675.106060606061	178.688057040998	45580.2896613191	26667.9116550117	41.7690797390229	53.4263506433012	4.27799841790764	7.84651813028875e-05	94.925496621435	262.450617460561	two.sided	0	0.95	0.00209712353121377	1.26468145891119	0.338774052492923
KPN_02847	34	66	100	1024.76470588235	723.772727272727	300.991978609626	76349.76114082	74163.1937062937	58.0453784822683	65.9105287106047	5.18545983297486	2.23075063762038e-06	185.097704781439	416.886252437813	two.sided	0	0.95	0.000196041390780706	1.41586532245254	0.501684042348578
KPN_02848	34	66	100	846.676470588235	912.757575757576	-66.0811051693405	587502.346702317	1153770.0018648	186.442603634417	87.8813750354514	-0.354431357861288	0.72386469716896	-436.60357249926	304.441362160579	two.sided	0	0.95	0.830730069681509	0.927602786408544	-0.108420941212468
KPN_02849	34	66	100	1027.47058823529	1151.12121212121	-123.650623885918	729903.953654189	731153.031235431	180.40465507744	66.8130688235292	-0.685407057998808	0.495458377330672	-483.758342558293	236.457094786457	two.sided	0	0.95	0.683530591411785	0.892582446936181	-0.163942659311625
KPN_02850	34	66	100	2607.11764705882	2899.66666666667	-292.549019607843	2136887.4402852	1785221.76410256	299.830694232993	61.7136805884329	-0.975714045408937	0.333015430522633	-891.95735571655	306.859316500864	two.sided	0	0.95	0.66985907149622	0.899109431104319	-0.15343137725269
KPN_02851	34	66	100	725.941176470588	923.954545454545	-198.013368983957	229040.178253119	207357.705594406	99.3894322806563	63.9025270436103	-1.99229801841313	0.05061415714106	-396.572418179333	0.545680211418324	two.sided	0	0.95	0.222779630540235	0.785689274479901	-0.347969228712486
KPN_02852	34	66	100	260.5	309.515151515152	-49.0151515151515	69946.7424242424	65384.9613053613	55.2081367374791	64.8054905089556	-0.887824773877518	0.377918342777521	-159.279688273526	61.2493852432229	two.sided	0	0.95	0.66985907149622	0.841638926962992	-0.248726662075454
KPN_02853	34	66	100	379.029411764706	409.969696969697	-30.9402852049911	88895.362745098	100328.614452214	64.3016330625135	70.4394027525589	-0.481174174455433	0.631884083914403	-159.171785226845	97.2912148168631	two.sided	0	0.95	0.772716739409476	0.924530311792098	-0.113207474062378
KPN_02854	34	66	100	522.441176470588	495.136363636364	27.3048128342247	78772.73885918	39023.3503496504	53.9268777572903	50.3284278721085	0.506330311892262	0.614835753002993	-80.9929985163394	135.602624184789	two.sided	0	0.95	0.76211412367213	1.05514604630065	0.0774427010093748
KPN_02855	34	66	100	1038.02941176471	959.454545454545	78.5748663101604	658686.938502674	120053.020979021	145.575171016308	39.3118500083921	0.539754587005485	0.592410800716497	-215.804046079636	372.953778699957	two.sided	0	0.95	0.746555277034076	1.08189535052224	0.113560957035141
KPN_02856	34	66	100	282.029411764706	155.939393939394	126.090017825312	33621.9688057041	2612.58088578089	32.0697052424458	35.6658193365783	3.93174857305598	0.000371800016933312	61.0284740850022	191.151561565622	two.sided	0	0.95	0.00591344505459884	1.80858348003018	0.854860190996717
KPN_02857	34	66	100	348.205882352941	257.954545454545	90.2513368983957	43603.38057041	7578.10559440559	37.3801036843313	39.0148229482422	2.41442179135064	0.0205495411224042	14.6438590227284	165.858814774063	two.sided	0	0.95	0.117345121937958	1.34987302409951	0.432823706448362
KPN_02858	34	66	100	1402.26470588235	1029.37878787879	372.885918003565	1508906.80659537	309670.392773893	221.521077116324	40.118955684356	1.6832976927417	0.100084761290558	-74.7835310925222	820.555367099652	two.sided	0	0.95	0.372545947927301	1.36224363897372	0.445984754234314
KPN_02859	34	66	100	478.411764705882	313.954545454545	164.457219251337	111514.613190731	15206.4748251748	59.2473011887295	37.704727853645	2.77577570541933	0.00852424082793083	44.4864756248274	284.427962877847	two.sided	0	0.95	0.0613012325836634	1.52382493463579	0.607697167634189
KPN_02860	34	66	100	977.5	390.954545454545	586.545454545455	2375766.56060606	78708.8132867133	266.585905204533	34.1309801501334	2.20021180075308	0.0346590494545422	44.8542827819256	1128.23662630898	two.sided	0	0.95	0.170338551110712	2.50029066387629	1.32209582087033
KPN_02861	34	66	100	1106.02941176471	450.060606060606	655.9688057041	3035395.48395722	44500.6424242424	299.917638563307	33.499371745447	2.18716314534344	0.0358121896904901	46.1271436798025	1265.8104677284	two.sided	0	0.95	0.174517108595104	2.45751215918632	1.29719855469583
KPN_02862	34	66	100	2953.94117647059	1169.86363636364	1784.07754010695	14251274.1176471	215376.981118881	649.937234431123	33.5148048527044	2.74499974088809	0.00965286387320465	462.541472806966	3105.61360740694	two.sided	0	0.95	0.0668225623265235	2.52503034084598	1.33630072343871
KPN_02863	34	66	100	1351.11764705882	305.621212121212	1045.49643493761	3316791.4402852	13283.1927738928	312.656280788868	33.1362331459617	3.34391630419099	0.00206137637457058	409.491783804139	1681.50108607108	two.sided	0	0.95	0.0216799929049665	4.42088962896645	2.14433671670989
KPN_02864	34	66	100	578.647058823529	445.090909090909	133.55614973262	49785.8110516934	31405.5916083916	44.0469165486163	54.9846370485277	3.03213391986722	0.00370007245794166	45.2836020342201	221.828697431021	two.sided	0	0.95	0.0339555322025265	1.30006487889273	0.378583621808523
KPN_02865	34	66	100	879.382352941176	489.515151515152	389.867201426025	423850.243315508	45425.268997669	114.692830108976	36.6876936484806	3.39922906301631	0.00164188273919431	157.410660222933	622.323742629117	two.sided	0	0.95	0.0180002430618442	1.79643541209972	0.845137066529335
KPN_02866	34	66	100	393.970588235294	411.439393939394	-17.4688057040998	79987.6051693405	95613.327039627	61.6543866724448	72.2468430808199	-0.283334352134706	0.777730858462623	-140.367405290579	105.429793882379	two.sided	0	0.95	0.863128103837479	0.957542214086887	-0.0625920039737076
KPN_02867	34	66	100	462	479.772727272727	-17.7727272727273	108384.666666667	139111.224475524	72.7703932867772	74.5247963832506	-0.244230194039046	0.807723685329925	-162.753937201422	127.208482655967	two.sided	0	0.95	0.885048036440334	0.962955945049739	-0.0544582981811635
KPN_02868	34	66	100	372.205882352941	310.469696969697	61.7361853832442	14643.3199643494	43330.4067599068	32.9728251117255	96.4756386808328	1.87233532989838	0.0641889202883647	-3.7102373653864	127.182608131875	two.sided	0	0.95	0.265830312855568	1.19884770071222	0.261648393211593
KPN_02869	34	66	100	919.470588235294	1563.78787878788	-644.317290552585	939534.680926916	804766.446620047	199.566540226145	62.3818035377742	-3.2285837586925	0.00198516796710177	-1043.1965574068	-245.438023698369	two.sided	0	0.95	0.0211792096901701	0.587976541260822	-0.766169498468255
KPN_02870	34	66	100	655.911764705882	673.030303030303	-17.1185383244207	172362.931372549	88810.3067599068	80.0943736477725	51.0186620711693	-0.213729598532128	0.83160978967257	-177.913274875254	143.676198226413	two.sided	0	0.95	0.90132027100137	0.974564981327966	-0.0371697112368304
KPN_02871	34	66	100	362.617647058824	408.863636363636	-46.2459893048128	94788.7281639929	98142.5811188811	65.3828155891189	67.7987627170408	-0.707311070777887	0.481797412148226	-176.722378801692	84.2304001920664	two.sided	0	0.95	0.675173834700704	0.886891410260602	-0.173170621103818
KPN_02872	34	66	100	629.264705882353	732.484848484848	-103.220142602496	337888.018716578	325724.284382284	121.955316954462	65.6896724341972	-0.846376731906142	0.400415411203719	-346.733261452161	140.29297624717	two.sided	0	0.95	0.66985907149622	0.859082214716103	-0.219131890080706
KPN_02873	34	66	100	1356.26470588235	1584.5	-228.235294117647	1652656.56417112	1584363.73076923	269.468100296295	65.5294550250288	-0.846984462601287	0.400086533199575	-766.317833626647	309.847245391353	two.sided	0	0.95	0.66985907149622	0.855957529745884	-0.224388879037854
KPN_02874	34	66	100	582.235294117647	599.393939393939	-17.1586452762923	154592.367201426	186494.580885781	85.8633204425503	72.5382742002342	-0.199836731072762	0.842167437449526	-188.302348843589	153.985058291005	two.sided	0	0.95	0.907405605459651	0.971373342056742	-0.0419022006713561
KPN_02875	34	66	100	270.264705882353	263.954545454545	6.31016042780749	24074.26114082	11148.4748251748	29.6138952076839	49.2014256529739	0.213081068314518	0.832144177898315	-53.1950281004079	65.8153489560229	two.sided	0	0.95	0.901330178066172	1.02390623892057	0.0340836110043825
KPN_02876	34	66	100	4908.52941176471	2799.74242424242	2108.78698752228	22882101.7112299	6533609.08648019	878.633637288401	42.9503497282859	2.40007541030449	0.0207986753296703	336.794147630091	3880.77982741447	two.sided	0	0.95	0.11850673800477	1.75320749839796	0.80999675433707
KPN_02877	34	66	100	1009.97058823529	641.939393939394	368.0311942959	2245594.87789661	149348.488578089	261.361366810354	35.278960986021	1.40813157961079	0.167843872667739	-162.410650748575	898.473039340375	two.sided	0	0.95	0.543579312793395	1.57331143371246	0.65380427749245
KPN_02878	34	66	100	477.176470588235	273.090909090909	204.085561497326	80091.9679144385	3342.6993006993	49.0539812271344	34.4261911494438	4.16042809150087	0.000200399048188316	104.441316138043	303.72980685661	two.sided	0	0.95	0.00385822707192602	1.7473173024203	0.805141616876027
KPN_02879	34	66	100	775.647058823529	778.363636363636	-2.71657754010698	99315.265597148	123621.127272727	69.2393284655884	73.5385563593475	-0.039234602650098	0.968809666163041	-140.693336740125	135.260181659911	two.sided	0	0.95	0.983413883918436	0.996509886365198	-0.00504397678811543
KPN_02880	34	66	100	416.441176470588	367.045454545455	49.3957219251337	25367.2843137255	49933.4594405594	38.7642124225905	87.9469708839548	1.27426094426073	0.205927799674354	-27.6406519445374	126.432095794805	two.sided	0	0.95	0.613288708392605	1.13457657985795	0.182153989047855
KPN_02881	34	66	100	723	787.30303030303	-64.3030303030303	198548.484848485	197172.122144522	93.9527419248752	66.5573782357279	-0.684418878955625	0.496087061296528	-251.856415191942	123.250354585881	two.sided	0	0.95	0.683530591411785	0.91832492975636	-0.122923383943921
KPN_02882	34	66	100	3491.73529411765	2027.06060606061	1464.67468805704	3131414.20053476	1743906.7039627	344.272053049194	52.4588894709407	4.25441064729047	8.67161988299462e-05	773.98608664274	2155.36328947134	two.sided	0	0.95	0.00221489404400626	1.72256087641281	0.784554969604133
KPN_02883	34	66	100	782.970588235294	826.969696969697	-43.9991087344029	271196.696078431	322086.706759907	113.386397030887	72.0418528884958	-0.388045743462661	0.699126463478372	-270.028516725428	182.030299256623	two.sided	0	0.95	0.814600160255136	0.946794775073826	-0.0788763503651936
KPN_02884	34	66	100	274.5	276.454545454545	-1.95454545454544	21069.3484848485	29046.620979021	32.5543704900979	76.8409540219573	-0.0600394179067279	0.952280117884694	-66.7807200792102	62.8716291701193	two.sided	0	0.95	0.975034046451844	0.992929957250904	-0.0102361433883018
KPN_02885	34	66	100	358.264705882353	337.19696969697	21.0677361853832	30694.9884135472	36088.4375291375	38.0734590612184	71.7222313338604	0.553344421674647	0.581748439752806	-54.8353395542551	96.9708119250215	two.sided	0	0.95	0.739667891152109	1.06247901991621	0.0874343535687613
KPN_02886	34	66	100	431.264705882353	454.984848484848	-23.7201426024956	65666.4429590018	76080.2920745921	55.5346528528115	71.2598433912612	-0.427123271398908	0.670577353382108	-134.446098542269	87.005813337278	two.sided	0	0.95	0.797464123230786	0.947866082394861	-0.0772448500173099
KPN_02887	34	66	100	185.764705882353	176.333333333333	9.43137254901958	2676.42780748663	4138.68717948718	11.892259938021	80.5621564238742	0.793068146691476	0.430067604232886	-14.2324440293609	33.0951891274001	two.sided	0	0.95	0.66985907149622	1.05348604470143	0.0751712032170277
KPN_02888	34	66	100	256.264705882353	230.606060606061	25.6586452762923	6422.92780748663	9565.10396270396	18.2711646868335	79.3464664413788	1.40432455818114	0.164124579656144	-10.7067293372665	62.0240198898512	two.sided	0	0.95	0.538368615161403	1.11126613588931	0.152204367535114
KPN_02889	34	66	100	481.911764705882	417.166666666667	64.7450980392157	23927.5980392157	43344.9717948718	36.8848868833611	85.5190835282979	1.75532863212934	0.0827840871765288	-8.58551323425185	138.075709312683	two.sided	0	0.95	0.323320909133422	1.15520199290263	0.208145136212607
KPN_02890	34	66	100	421.647058823529	447.348484848485	-25.7014260249555	34285.5080213904	32769.8305361305	38.793167937506	65.4424821294158	-0.662524547269749	0.509961749473165	-103.166802794409	51.7639507444983	two.sided	0	0.95	0.690379026375551	0.942547193305773	-0.085363239006164
KPN_02891	34	66	100	1108.05882352941	922.575757575758	185.483065953654	251376.057040998	274315.632634033	107.469581308081	69.3971994350945	1.72591224136189	0.0888133402001423	-28.8909929491274	399.857124856436	two.sided	0	0.95	0.340856527711131	1.20104914358583	0.264295183314196
KPN_02892	34	66	100	744.882352941176	698.772727272727	46.1096256684492	111931.137254902	89289.4090909091	68.1539588498991	60.5075583277178	0.676550950913946	0.501269078856106	-90.1950729304862	182.414324267385	two.sided	0	0.95	0.686544168473228	1.06598658457724	0.0921892819191559
KPN_02893	34	66	100	959.764705882353	731	228.764705882353	135905.155080214	17996.2153846154	65.3443216630614	37.5670024768392	3.50091178636677	0.00121299272880257	96.4319539938904	361.097457770815	two.sided	0	0.95	0.0145587205991697	1.31294761406615	0.392809354589746
KPN_02894	34	66	100	1832.02941176471	1359.31818181818	472.711229946524	502956.817290553	59775.6664335664	125.293812628674	37.0939567615476	3.77282181800526	0.0005641587094223	218.863554893062	726.558904999986	two.sided	0	0.95	0.00820940849635306	1.34775612970485	0.430559471078697
KPN_02895	34	66	100	462.058823529412	289.090909090909	172.967914438503	77540.6024955437	15083.4377622378	50.0913454754688	39.7425514720871	3.45304987910956	0.00133019969655534	71.7090960566806	274.226732820325	two.sided	0	0.95	0.0154643171000884	1.59831668516463	0.676553287396799
KPN_02896	34	66	100	1574.41176470588	722.212121212121	852.199643493761	1874461.82531194	22143.1235431235	235.513761865627	33.4022380115948	3.61847068614184	0.000968051274695535	373.262398007854	1331.13688897967	two.sided	0	0.95	0.0123629208357053	2.17998524043528	1.12431836728527
KPN_02897	34	66	100	3675.05882352941	1112.42424242424	2562.63458110517	17631182.9055258	631348.217249417	726.72559139144	34.2228099611781	3.52627540774857	0.00122173385942288	1086.10457940473	4039.16458280561	two.sided	0	0.95	0.0146297691942439	3.30364862916019	1.72406025215542
KPN_02898	34	66	100	2603.88235294118	937.424242424242	1666.45811051693	10358737.3190731	524919.909557109	559.12617238116	34.7333915664253	2.98046879726621	0.0052270407089257	531.060097175338	2801.85612385853	two.sided	0	0.95	0.0429034782436635	2.77769897032678	1.47389025750904
KPN_02899	34	66	100	992.705882352941	797.939393939394	194.766488413547	205860.274509804	360654.55011655	107.327428165984	84.5014518006276	1.8146944517513	0.0731192928632182	-18.6473693803366	408.180346207431	two.sided	0	0.95	0.294036431567591	1.24408681899009	0.315087167908978
KPN_02900	34	66	100	411.941176470588	385.484848484848	26.4563279857397	35218.5418894831	62367.268997669	44.5061578718557	84.830661307341	0.594441966028928	0.553798679955533	-62.0363875291713	114.949043500651	two.sided	0	0.95	0.718580119011371	1.0686313044202	0.0957641851128185
KPN_02901	34	66	100	900.205882352941	766.348484848485	133.857397504456	59738.8351158645	135556.661305361	61.7325956840331	91.6576774538969	2.16834228370342	0.0327222922589845	11.2450324706823	256.46976253823	two.sided	0	0.95	0.1640861560569	1.17466909656763	0.232254407875232
KPN_02902	34	66	100	2024.58823529412	1565.95454545455	458.633689839572	7296296.31016043	3762903.05944056	521.162770176106	51.035180434708	0.880020055317066	0.382973673782697	-587.626717861999	1504.89409754114	two.sided	0	0.95	0.66985907149622	1.29287803478769	0.370586183186575
KPN_02903	34	66	100	424.441176470588	419.530303030303	4.91087344028523	28458.6782531194	28442.0067599068	35.6084181758104	66.7452207649121	0.137913271407863	0.890724181947207	-66.1688141573654	75.9905610379359	two.sided	0	0.95	0.936746148768502	1.01170564654046	0.0167896022381349
KPN_02904	34	66	100	747.470588235294	749.560606060606	-2.09001782531186	34693.0445632799	31880.7116550117	38.7740215776991	64.3210896874024	-0.053902529071525	0.957179893090787	-79.542584141194	75.3625484905703	two.sided	0	0.95	0.97869803700961	0.997211676002697	-0.00402831994746711
KPN_02905	34	66	100	1008.20588235294	311.818181818182	696.387700534759	4817241.31996435	8036.95104895105	376.570498339734	33.0567366310407	1.8492890537232	0.0733751871781607	-69.7007880305132	1462.47618910003	two.sided	0	0.95	0.294466211701829	3.23331332533013	1.69301331909315
KPN_02906	34	66	100	334.147058823529	344.181818181818	-10.0347593582888	57035.5837789661	66579.4125874126	51.8294911085065	71.4965333967477	-0.193610995278359	0.847029489841413	-113.367393290127	93.2978745735495	two.sided	0	0.95	0.911171764487081	0.97084459774401	-0.042687711711172
KPN_02907	34	66	100	1786.20588235294	1803.12121212121	-16.9153297682708	904315.198752228	261642.354312354	174.819289385627	43.0842751321716	-0.0967589436366942	0.923366533615479	-369.452085026229	335.621425489687	two.sided	0	0.95	0.957368712073115	0.990618861530462	-0.0135980045253681
KPN_02908	34	66	100	1350.55882352941	971.409090909091	379.149732620321	223176.132798574	73688.5223776224	87.6384428726214	44.5268722267617	4.32629471944633	8.44813936025551e-05	202.585066358682	555.71439888196	two.sided	0	0.95	0.00217420641649254	1.39030902239704	0.475405584768596
