reaction	linear_coefficient
UGLCURPpp	[0.17833359237182603, 0.17891351115912016, 0.183047969574945, 0.003636156065136524, 0.17991339804344028, 0.0035785810827442463, 0.17647009432060776, 0.003850734436620313, 0.17849502073171086, 0.0020981516740457887, 0.17904404828871598, 0.0005726849821448213, 0.182230350221537, 0.0017459423611563116, 0.18118759170363627, 0.0013079789596559693, 0.1774452068900505, 0.0032217269370678286, 0.17944539561145664, 0.0028654289691848783, 0.17505178875036206, 0.002995398107355381, 0.1785371362824115, 0.001976955778480421, 0.1775466953440158, 0.0025711230201151897, 0.17908307363735018, 0.0017880995014934854, 0.1767914560533756, 0.003173220418756488, 0.17839383717807245, 0.0037263684503169745, 0.17553423350335337, 0.17719906145013445, 0.005887964641542873, 0.18275231667264782, 0.003757667268840039, 0.18173150610631708, 0.18021847900871055, 0.17868071083827564, 0.1764868220579844, 0.17888598154341323, 0.1788272297382922, 0.0025912484681998786, 0.18030803243482083, 0.004248829484220867, 0.1790225650941813, 0.005435282085623414, 0.18411472773561713, 0.18117342260749134, 0.0021822759272857382, 0.18036461464216427, 0.0037600914186978005, 0.1777438239857118, 0.0024338576903241965, 0.18144297701820225, 0.0018197078282143882, 0.17860952797933818, 0.00747161550494397, 0.17798536267843923, 0.18079578384575412, 0.18110219467900113, 0.17868071083827564, 0.006851482113544692, 0.18050446140581367, 0.004134217371164438]
UGLT	[0.28535856731471076, 0.287310584010255, 0.29168520766338313, 0.04169003960104211, 0.29234929965444567, 0.023493833975714876, 0.28560220419910065, 0.032811152301196606, 0.296936434646102, 0.09241730359017554, 0.2917697331512961, 0.007560479559737926, 0.2905537761017643, 0.20489512529626802, 0.28650016704743486, 0.03286294196932802, 0.28976766474001925, 0.09703052310581324, 0.29043270384858266, 0.08134196556971447, 0.2875708210432842, 0.2485108692841278, 0.2879887099895236, 0.07611811377116941, 0.2882175677021055, 0.04918632379533649, 0.28638493470794246, 0.0397538240883997, 0.29036720696462837, 0.0696237860896629, 0.2885533226960962, 0.09890947128969713, 0.28320912168468665, 0.28844290112797966, 0.015681389368146226, 0.28839863572200974, 0.03727467968008041, 0.2884872687088074, 0.2892930511294003, 0.2899876909971122, 0.2916137937758016, 0.28658719067990157, 0.29062055242243556, 0.05767813029958476, 0.28572549089819105, 0.08139986980447139, 0.2927097151709913, 0.016830986497770928, 0.29251091390788514, 0.2906032039767681, 0.03904829753423933, 0.2861799765613769, 0.06948973222226565, 0.2897142595968051, 0.10401464334215402, 0.28589050691577395, 0.05842939553276363, 0.29586789150194764, 0.21107117581806306, 0.2878926122367537, 0.28781023611319656, 0.29042317679124435, 0.28884019635629943, 0.02188783939461464, 0.29246701353134275, 0.06963044443286372]
UGLYCH	[0.24996897560026354, 0.24122049004205595, 0.24880971103114624, 0.6103526341981321, 0.24482484639618562, 0.5331993098411846, 0.25209805329451324, 1.0, 0.24996828774901583, 1.0, 0.24772267891193317, 0.12947375000570696, 0.24260260624545038, 0.5115521405220699, 0.2500103414665788, 0.4038880901579054, 0.24765244205342987, 0.6840376608084417, 0.25401499333327565, 0.568946107830925, 0.2511585542252725, 0.6403655516077401, 0.2531787718119777, 0.5061246157699529, 0.23388303088547227, 0.6003215475933636, 0.2488869725058538, 0.6149598447685989, 0.25327537945183953, 0.8327467262815521, 0.23921105314114807, 0.8952807205035537, 0.24457116708663568, 0.24982457336416813, 1.0, 0.23831019017817057, 0.7970689775836918, 0.25299819087068226, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2529844134293172, 0.24503210654864202, 0.08601260741229749, 0.246692540061754, 0.24040055216971365, 0.2541327260622839, 1.0, 0.24851138672505588, 0.25354298468637304, 0.12456692375425119, 0.24859528516930685, 0.21619770774319544, 0.24270377136314, 0.10401464334215402, 0.2486702545489597, 0.02659045492938923, 0.24058479207441466, 0.9557206005975485, 0.23265277066187173, 0.25165564376795646, 0.24917541836894677, 0.23777668484013215, 0.943829699812095, 0.25231290452297234, 0.4859371758350661]
UGMDDS	[0.21029838488810093, 0.21760642955217618, 0.21491489274755352, 0.007317432802993616, 0.21845457050288283, 0.014222767545276734, 0.21707069456564074, 0.005788854709095803, 0.22108725332161505, 0.011564342567549152, 0.21092020596193917, 0.004153821401596608, 0.2119831845299728, 0.0110631692310185, 0.21600638355172144, 0.006979777352013246, 0.21174214058469745, 0.017590449580987856, 0.21412892943555853, 0.019068753226113382, 0.22614461463847463, 0.0131050039832991, 0.2185733698226446, 0.005287047016704262, 0.21357907239083565, 0.00768685838952757, 0.2168694817025319, 0.010979838012578104, 0.22538462543059515, 0.006519651783478393, 0.214539918363674, 0.008840617758204834, 0.20678552031060052, 0.21034165617280853, 0.015681389368146226, 0.2259320111069919, 0.004312516646585894, 0.2152008803276384, 0.21380196568797555, 0.2222855071891601, 0.21173557389257533, 0.21277596201836158, 0.220931208411541, 0.0030087397944050295, 0.21905607122135692, 0.004201843466973455, 0.22617525074944855, 0.004998922270136175, 0.22374344095988716, 0.2109383231399346, 0.0020818577547097664, 0.2219968881841496, 0.00426999997313996, 0.2170616868720499, 0.002821979269231056, 0.21433529306329388, 0.0021019224508067474, 0.2242908259273523, 0.007627391756139929, 0.21805571407990806, 0.2128428925461647, 0.21456191479778797, 0.2171217813055027, 0.00618896062414889, 0.2285721539413811, 0.004631342434251339]
TUNGSabcpp	[0.2862147671142538, 0.2821894624582329, 0.28965731255239896, 0.0669541159562785, 0.29003103364184757, 0.5331993098411846, 0.2881937318743155, 0.04047452441305372, 0.2578449335019433, 0.04562808265944306, 0.2911901666481466, 0.004153821401596608, 0.28939832622570866, 0.029129106897058474, 0.2827899679160816, 0.019911872205896602, 0.25032619099117526, 0.08277924225072551, 0.29043270384858266, 0.0579702342103615, 0.2875708210432842, 0.026403646601662046, 0.28741264907527564, 0.014838675608184127, 0.2879315964557021, 0.05224026278859177, 0.28955783920196543, 0.01945441890271189, 0.29007967341801766, 0.03238620034242578, 0.2874058280552836, 0.0449976903759797, 0.28576604515073406, 0.28844290112797966, 0.028592436146492557, 0.28839863572200974, 0.032281035280367715, 0.2835822742108552, 0.2534132576686471, 0.2879795753756899, 0.28422292645564534, 0.28400236166062576, 0.2874264574886029, 0.04922942425085421, 0.2843009306486861, 0.028869502521864758, 0.2927097151709913, 0.028545569236620657, 0.2962989526719697, 0.2914786422277223, 0.013768022588238468, 0.2844452984971275, 0.03020249217048405, 0.28658022704789404, 0.058283214544749204, 0.25217442301236914, 0.011761359305899785, 0.2935401820523674, 0.0835293701513712, 0.2878926122367537, 0.287237966314975, 0.28638493470794246, 0.28338959681243886, 0.019443565449659417, 0.29158772647276526, 0.018728388866072764]
TUNGStex	[0.25072384129953135, 0.25022368916685855, 0.25392143782537613, 8.109452972024776e-05, 0.25240121212161254, 6.511831621507665e-05, 0.25209805329451324, 8.5880114225395e-05, 0.25438648505751, 5.257221044629249e-05, 0.2528358869989747, 2.3776140656925046e-05, 0.2527546603871971, 5.1046297038575925e-05, 0.2500103414665788, 3.410324522009149e-05, 0.24765244205342987, 8.020371207768545e-05, 0.2562246061255526, 8.572733272520192e-05, 0.2511585542252725, 5.806962834006555e-05, 0.2531787718119777, 4.708708608423321e-05, 0.2516546968349326, 5.976202058547544e-05, 0.2521016843432734, 5.000346642500809e-05, 0.2534608213373907, 6.58198658004328e-05, 0.25316600512931253, 8.609492548849856e-05, 0.2511467048873314, 0.25361289874741916, 8.08191134994195e-05, 0.25231334781135056, 7.922139415455323e-05, 0.2536170684529433, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.25683426990681774, 0.00026208633252903797, 0.25072260391288065, 0.0002550180181908461, 0.2541327260622839, 6.469974116508601e-05, 0.25685816696466196, 0.25402299915188126, 0.00016136020419430877, 0.25499767544466, 0.00014216881813200515, 0.2511499719877322, 0.0002924972549760053, 0.25217442301236914, 0.00019055977961303903, 0.2569209304974298, 0.00015013169873387392, 0.25201388863566654, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.00011104609099609485, 0.2552863426736539, 6.844453377513539e-05]
PRATPP	[0.5042603160645577, 0.5018286756894038, 0.5054832922214295, 0.03073035285576472, 0.5241759009142505, 0.021382377986214174, 0.5093374268259845, 0.01735074461041511, 0.529735075788181, 0.015653524919498448, 0.5102663048386622, 0.005068803470287252, 0.52193261378193, 0.016245248534663505, 0.4939859184700408, 0.009039696837551505, 0.5009796147428868, 0.02700160141497335, 0.5054706135580141, 0.03889036217770228, 0.4933773163341646, 0.024023657372511175, 0.49825094369002837, 0.015779181236756958, 0.4935449226196982, 0.02004213441807808, 0.5139687206883118, 0.015446421329307711, 0.5091802359354216, 0.015380865448226703, 0.5117410303341757, 0.020855753686779804, 0.49344505111525816, 0.5063194368700806, 0.027774823599222898, 0.5135087760397234, 0.024554243945832836, 0.5028643811781327, 0.519497805973593, 0.5008398312464546, 0.48917736252612976, 0.49480952834377895, 0.5354043732607028, 0.019378794427185937, 0.5022586488229517, 0.03791431084199157, 0.5041735999194598, 0.028008511002174826, 0.5110516118358448, 0.5074200774630953, 0.019542067511356835, 0.5085078817960067, 0.06713444032793758, 0.5014039126732487, 0.04646558164217138, 0.5152711319670708, 0.018393402936820236, 0.5068165603701659, 0.03449879508744295, 0.4942549219543183, 0.5127122668142924, 0.5018539944384062, 0.519773492819865, 0.02782172751702922, 0.5114094911171285, 0.03712201620028811]
TYMtex	[0.25072384129953135, 0.25022368916685855, 0.25392143782537613, 8.109452972024776e-05, 0.25240121212161254, 6.511831621507665e-05, 0.25209805329451324, 8.5880114225395e-05, 0.25438648505751, 5.257221044629249e-05, 0.2528358869989747, 2.3776140656925046e-05, 0.2527546603871971, 5.1046297038575925e-05, 0.2500103414665788, 3.410324522009149e-05, 0.24765244205342987, 8.020371207768545e-05, 0.2562246061255526, 8.572733272520192e-05, 0.2511585542252725, 5.806962834006555e-05, 0.2531787718119777, 4.708708608423321e-05, 0.2516546968349326, 5.976202058547544e-05, 0.2521016843432734, 5.000346642500809e-05, 0.2534608213373907, 6.58198658004328e-05, 0.25316600512931253, 8.609492548849856e-05, 0.2511467048873314, 0.25361289874741916, 8.08191134994195e-05, 0.25231334781135056, 7.922139415455323e-05, 0.2536170684529433, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.25683426990681774, 0.00026208633252903797, 0.25072260391288065, 0.0002550180181908461, 0.2541327260622839, 6.469974116508601e-05, 0.25685816696466196, 0.25402299915188126, 0.00016136020419430877, 0.25499767544466, 0.00014216881813200515, 0.2511499719877322, 0.0002924972549760053, 0.25217442301236914, 0.00019055977961303903, 0.2569209304974298, 0.00015013169873387392, 0.25201388863566654, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.00011104609099609485, 0.2552863426736539, 6.844453377513539e-05]
TYROXDApp	[0.13523820246149107, 0.13396144420248157, 0.13756517922858555, 0.16893599952845664, 0.1320991615336055, 0.12546871244464083, 0.13673333663397974, 1.0, 0.13706969862372184, 0.08353948871815373, 0.13528677730092784, 0.007276773866384633, 0.13601235517930665, 0.03290289891482062, 0.1332404029292239, 0.013524800915461157, 0.13200176974464325, 0.08573352236959039, 0.13811418447106857, 0.47521456864950473, 0.13572753511737654, 0.2588743666870126, 0.1347565067995667, 0.056062136600824215, 0.13322115215149924, 0.06118504857086735, 0.1343739648579367, 0.041906987833335275, 0.13366142406176065, 0.08020943632500768, 0.13220717788535935, 0.12798699355550497, 0.13291884240256188, 0.13627516187952818, 1.0, 0.13640611131311853, 0.7970689775836918, 0.13297009021490933, 0.13228307494514424, 0.13622340912820396, 0.13157308988165078, 0.13465668499136205, 0.13614250653161925, 0.08601260741229749, 0.1327277201013537, 0.1593026864006805, 0.13360556111947605, 1.0, 0.13749271217765238, 0.13389975705596374, 0.03990185200113509, 0.13555209798238843, 0.21619770774319544, 0.1338673683009577, 0.10401464334215402, 0.13412420656736868, 0.08081414627929397, 0.13438304843731175, 0.04400114641039647, 0.13419419293254828, 0.13415579529069227, 0.1323548438162858, 0.13450216716698485, 0.943829699812095, 0.135953917104556, 0.019669375592630114]
TYRPpp	[0.40808053858255194, 0.4170456633281487, 0.4182838024491098, 0.047958727988935905, 0.43811027519654794, 0.02047022899874987, 0.4232411185049571, 0.017030953428821983, 0.42733868100012373, 0.015653524919498448, 0.4384000584481227, 0.008960505481285708, 0.42920776122845533, 0.06368909695445918, 0.44603872969562847, 0.025485078456553564, 0.3992320447821008, 0.02352720155687167, 0.4204959556889646, 0.02543660625723745, 0.4058306202899267, 0.03729435680847268, 0.44035682180810853, 0.03333121485051216, 0.4031780087562451, 0.047822127696826526, 0.41445489792123014, 0.02712020066931987, 0.40710582688859953, 0.03339354447772472, 0.4233839429915941, 0.04225073550755085, 0.4084983715210137, 0.40746804565375705, 0.007292581068903566, 0.4107411032859845, 0.020403148601215698, 0.42755828918015976, 0.40669173533298475, 0.4136302385446858, 0.4411367249451147, 0.4166902513167794, 0.45264827724776546, 0.019378794427185937, 0.4088074964554234, 0.02682561077160234, 0.39916485824545966, 0.020254732742363116, 0.4297544722066438, 0.42892244762753406, 0.03990185200113509, 0.4356514030975325, 0.07381181425515633, 0.4162152097528495, 0.0692576867759087, 0.42784681826827453, 0.0554148302459816, 0.40934372716898915, 0.05420449086373182, 0.4166901703129036, 0.4099898380335121, 0.4245505031294848, 0.40531090239879336, 0.009933647303342556, 0.44077343074473985, 0.1388018460680983]
TYRPtex	[0.25072384129953135, 0.25022368916685855, 0.25392143782537613, 8.109452972024776e-05, 0.25240121212161254, 6.511831621507665e-05, 0.25209805329451324, 8.5880114225395e-05, 0.25438648505751, 5.257221044629249e-05, 0.2528358869989747, 2.3776140656925046e-05, 0.2527546603871971, 5.1046297038575925e-05, 0.2500103414665788, 3.410324522009149e-05, 0.24765244205342987, 8.020371207768545e-05, 0.2562246061255526, 8.572733272520192e-05, 0.2511585542252725, 5.806962834006555e-05, 0.2531787718119777, 4.708708608423321e-05, 0.2516546968349326, 5.976202058547544e-05, 0.2521016843432734, 5.000346642500809e-05, 0.2534608213373907, 6.58198658004328e-05, 0.25316600512931253, 8.609492548849856e-05, 0.2511467048873314, 0.25361289874741916, 8.08191134994195e-05, 0.25231334781135056, 7.922139415455323e-05, 0.2536170684529433, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.25683426990681774, 0.00026208633252903797, 0.25072260391288065, 0.0002550180181908461, 0.2541327260622839, 6.469974116508601e-05, 0.25685816696466196, 0.25402299915188126, 0.00016136020419430877, 0.25499767544466, 0.00014216881813200515, 0.2511499719877322, 0.0002924972549760053, 0.25217442301236914, 0.00019055977961303903, 0.2569209304974298, 0.00015013169873387392, 0.25201388863566654, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.00011104609099609485, 0.2552863426736539, 6.844453377513539e-05]
UHGADA	[0.31618176009826165, 0.3109246445001348, 0.31746844550303915, 8.109452972024776e-05, 0.32103784156034654, 0.0015178000369915603, 0.3161246412627424, 0.002380436298880286, 0.31998291666392686, 0.0012662826921819934, 0.3175604425414494, 0.000258141713427038, 0.3159736733749911, 0.0008852529535965241, 0.3138985606328134, 0.0005648847929017072, 0.31377551832627215, 0.0019110251941911467, 0.31875758980493246, 0.002087112510976169, 0.31770984755031684, 0.0010823687902530984, 0.3199600907302853, 0.001012021432282327, 0.3128110948927921, 0.0017960116005072534, 0.3143641834279626, 0.0008801388861592062, 0.31940809517231583, 0.001790256436396925, 0.3169538150562118, 0.0020290630031576853, 0.31502861370661095, 0.3169743522370643, 0.0017370086323276973, 0.3154579109008653, 0.001723219550438569, 0.317917235696521, 0.3142653873780845, 0.31609319407560216, 0.3106594903315886, 0.3121482776482948, 0.31210810015912804, 0.00020715326329151813, 0.3162110802375982, 0.0001845389923197281, 0.3190342206595147, 0.0022297157487748496, 0.3222324488260876, 0.3229944192620741, 9.85988463343265e-05, 0.3228973289213223, 0.00014216881813200515, 0.3147865199880932, 0.00011851171960396472, 0.31676311934406165, 8.793628048854459e-05, 0.3171082402293683, 0.0022531110898793274, 0.3119348230776351, 0.3169959958224992, 0.3149410751541485, 0.3132244574735703, 0.0024730792271028686, 0.3235351562677461, 0.0018261367211181087]
ULA4NFT	[0.15264759838553366, 0.1550149439163503, 0.15436773871959736, 0.01776478974354465, 0.1578898709237588, 0.003831955801484331, 0.15228250268526897, 0.0053878643078939786, 0.15603199395484357, 0.0014572034421179467, 0.15760008767218406, 0.0006281926178009006, 0.1544995531961988, 0.0029906316582427738, 0.15550159771734393, 0.0015468306561126964, 0.152008314399854, 0.0055934729479875395, 0.15458886303751695, 0.005311566409269394, 0.14893129911093372, 0.0013685700266699756, 0.15463060834112125, 0.004053396776628218, 0.15009345568929586, 0.004973968420899793, 0.1519691625066091, 0.004187709699162652, 0.1546513729643466, 0.0049830251364122126, 0.15343582874039519, 0.005513005763116227, 0.15451064056029626, 0.15471973633388594, 0.015681389368146226, 0.15511731223466763, 0.012655807289727275, 0.15172448094237387, 0.15438502771696822, 0.15630456534242707, 0.1560198048637058, 0.15332489457502, 0.16111452146885646, 0.009519900898862186, 0.15438103589382976, 0.017713728502274328, 0.15761582436725016, 0.00496535613048331, 0.15934678197044838, 0.15753658983172755, 0.009589935481005294, 0.15434444367842343, 0.005484067959907005, 0.15523577204353275, 0.005712815856951115, 0.1572065336165558, 0.009903167665513711, 0.15649628820832495, 0.02605357801252423, 0.1539431518375579, 0.15676045232044614, 0.15687274217918995, 0.157738933643443, 0.008695020170993882, 0.15617751945183744, 0.002767123447675458]
ULA4Ntppi	[0.25072384129953135, 0.25022368916685855, 0.25518309566566794, 0.00744364800543443, 0.2529387774402788, 0.007869059653409675, 0.25248823946024396, 0.007281430091347044, 0.2584283887429009, 0.006543877708268694, 0.2528358869989747, 0.000942735886518684, 0.253868242536994, 0.004619320844855911, 0.25225217506571174, 0.0023253102593790657, 0.250611998771964, 0.009338335070492346, 0.2562246061255526, 0.01024831651562178, 0.252265104277903, 0.006143611707941027, 0.2531787718119777, 0.005348118810767433, 0.25218519065528555, 0.008508476494311985, 0.25436744390462057, 0.004849223861763341, 0.2534608213373907, 0.008244088354074886, 0.25316600512931253, 0.008840617758204834, 0.2511467048873314, 0.2547239134536069, 0.007439332038926326, 0.25529420332234587, 0.004579666346982046, 0.2536170684529433, 0.2557095644501353, 0.251588199998195, 0.24954270287645108, 0.2530260406646565, 0.25683426990681774, 0.006041045216316124, 0.25072260391288065, 0.009252840321070247, 0.2541327260622839, 0.011544319502444764, 0.25685816696466196, 0.2561692994392357, 0.0046425211553970435, 0.25499767544466, 0.008373549768412574, 0.2511499719877322, 0.006622894041974097, 0.25217442301236914, 0.004552058492404052, 0.2569209304974298, 0.009847203335682352, 0.25240172956688134, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.010740195203476575, 0.25553695707108964, 0.008217744675092557]
UM3PL	[0.21572098361854042, 0.21760642955217618, 0.22041917947736775, 0.01776478974354465, 0.21787500399973334, 0.014222767545276734, 0.21879837968245064, 0.01699430869823571, 0.21262715232773, 0.011564342567549152, 0.2320743833268964, 0.004153821401596608, 0.22498199563560003, 0.018377109990311592, 0.21457938388581632, 0.00853545436725397, 0.2197447584467817, 0.017590449580987856, 0.21499601778116106, 0.019068753226113382, 0.22384830785698645, 0.022758346643089195, 0.22635019216499203, 0.015779181236756958, 0.22587583598617897, 0.015608497097920681, 0.21225434789304404, 0.018559429153310953, 0.23113529636281047, 0.016046736995288715, 0.22285925450956645, 0.018983021448492052, 0.21616090635277468, 0.2207167293033848, 0.015681389368146226, 0.2242048233296181, 0.014508283729206439, 0.21635499668009775, 0.2146630807310336, 0.22085113888814412, 0.22111629010661968, 0.21765841683254902, 0.23283647134673546, 0.009519900898862186, 0.22019571942096094, 0.017713728502274328, 0.2201003648674816, 0.009698181821537212, 0.22374344095988716, 0.22290264590297554, 0.009589935481005294, 0.22228600119485778, 0.01677841957712057, 0.21934098327125792, 0.01136259381006634, 0.2287617474690358, 0.009903167665513711, 0.2207992617529818, 0.02605357801252423, 0.21719706369273376, 0.2282941770981484, 0.21802326515490383, 0.22371987549017602, 0.019443565449659417, 0.23472716335142327, 0.014487644695675416]
TYRTA	[0.2408361777384707, 0.24264302380650654, 0.23867023547622535, 0.003783407134650808, 0.24714311240878364, 0.004017763928560392, 0.25209805329451324, 0.003405189546396063, 0.252593836333325, 0.0030118438344535637, 0.23960874786784, 0.003563929792500211, 0.24664668081164554, 0.0110631692310185, 0.23769677847347945, 0.006979777352013246, 0.24403841981382332, 0.005343815473153886, 0.24274284484044256, 0.0051336655045359746, 0.2511585542252725, 0.0131050039832991, 0.2531787718119777, 0.00477404394657363, 0.2436060532631856, 0.004787941680193889, 0.2521016843432734, 0.010979838012578104, 0.2417740375874088, 0.0049318042481766725, 0.2518334941900883, 0.005423673897476264, 0.23803680711784764, 0.24867178746077076, 0.0028271586953539053, 0.24694612906503935, 0.0023808188129521755, 0.2536170684529433, 0.24049653202277593, 0.2440879053646023, 0.24868991049335612, 0.23776264253802687, 0.240095778014537, 0.002470395715877335, 0.24555289186214999, 0.003403081173767451, 0.24150710559441277, 0.003723408963327322, 0.25685816696466196, 0.2427459129246044, 0.001818260051697841, 0.24714972011576566, 0.0032744642239909824, 0.24583780391205098, 0.0025007752039288276, 0.25217442301236914, 0.0016657725795276466, 0.24582213833597044, 0.006030685181381345, 0.24982577840535838, 0.2486097549350158, 0.24600251387492386, 0.24867788392785328, 0.005382412724014869, 0.2511405217782024, 0.0032109851111459062]
PRFGS	[0.07501881656029459, 0.07791361388312837, 0.0784665217084752, 0.01776478974354465, 0.08399514177219601, 0.01677095810514464, 0.08202330793499917, 0.017030953428821983, 0.07522344308221712, 0.014180707705706811, 0.08370535852062125, 0.004153821401596608, 0.07679554903144904, 0.018377109990311592, 0.08129761509027716, 0.0077835138413716795, 0.08027056142188409, 0.020780969333701476, 0.07655091193328775, 0.019068753226113382, 0.08004209566628756, 0.02480694496691526, 0.07686238491764688, 0.012957664351038477, 0.07631287411723607, 0.02004213441807808, 0.08101148018573352, 0.024448202287050424, 0.07874251665910426, 0.014356447683515915, 0.07942242440797294, 0.018983021448492052, 0.08206447568895066, 0.07488931252361877, 0.0046300991842049425, 0.0808482378075958, 0.012655807289727275, 0.08392014523538673, 0.08090321070934563, 0.08200428734980164, 0.0829639240452391, 0.08037527558657195, 0.07864879772263123, 0.009519900898862186, 0.07830951857026254, 0.017713728502274328, 0.07777446706139886, 0.014078563046236035, 0.08067213071638286, 0.077871708994894, 0.009589935481005294, 0.07859683487286687, 0.01677841957712057, 0.07944916676986656, 0.011962911627623647, 0.08045779617800868, 0.009903167665513711, 0.08346440422774185, 0.02605357801252423, 0.08009921854056536, 0.07835948996408451, 0.07928080500717558, 0.08085679270898886, 0.019443565449659417, 0.0779209712384441, 0.014487644695675416]
TYRTRS	[0.22713698094578147, 0.22699515239755008, 0.23490414455582614, 0.0054031688993079275, 0.23410286608791964, 0.0035616894348282405, 0.22657296270809527, 0.0053878643078939786, 0.22867217145406374, 0.004252828709037257, 0.2352619990942187, 0.0006713652233111846, 0.23509218205108795, 0.003520286678279566, 0.23655517874075532, 0.0013433643961680767, 0.22946222299359836, 0.005031743629611819, 0.22626816627399415, 0.005934219575836361, 0.23102426654913708, 0.004230582390838743, 0.23499110587871141, 0.003906824470876609, 0.22587583598617897, 0.0059506088096057935, 0.23244555830955335, 0.004032059307962489, 0.23918623566791192, 0.006178179195241464, 0.22572799111159833, 0.006964648579765619, 0.22979783150502794, 0.2336855707166051, 0.004210810698425631, 0.22765919888436567, 0.004086466900096841, 0.2316470383501842, 0.23389465002599732, 0.22888360137383337, 0.2310655345760607, 0.2297209522558357, 0.23283647134673546, 0.00395358858529037, 0.22446940016947592, 0.006151763182741054, 0.24092854503422542, 0.0068618430208701574, 0.24035253400241208, 0.23720147066856107, 0.0022826940998617097, 0.24223479893372576, 0.01677841957712057, 0.23216202551680296, 0.004053261519556267, 0.23193556743829905, 0.0032949206281289952, 0.2353474458128589, 0.02605357801252423, 0.23265277066187173, 0.23430300997947537, 0.22494596586913562, 0.22859672771363018, 0.00932873637824204, 0.23472716335142327, 0.004631342434251339]
UM4PCP	[0.31618176009826165, 0.3109246445001348, 0.3197860399155925, 0.6103526341981321, 0.32103784156034654, 0.5331993098411846, 0.31410900862646424, 1.0, 0.32581746907350273, 1.0, 0.3175604425414494, 0.12947375000570696, 0.3171291232510468, 0.5115521405220699, 0.31618176009826165, 0.4038880901579054, 0.3189200583804691, 0.6840376608084417, 0.3193356487020009, 0.568946107830925, 0.3119690805965964, 0.6403655516077401, 0.3110311465594419, 0.5061246157699529, 0.3136690086320021, 0.6003215475933636, 0.3181139796481714, 0.6149598447685989, 0.3217083635452019, 0.8327467262815521, 0.3163800677358054, 0.8952807205035537, 0.3167332293506427, 0.31438058395442026, 1.0, 0.3192001510851751, 0.7970689775836918, 0.31734017752029137, 0.31570057911651467, 0.31494569943478945, 0.32004020654563287, 0.31616912278939036, 0.316463684159809, 0.08601260741229749, 0.3170658163873012, 0.24040055216971365, 0.3158521375784844, 1.0, 0.3158219216868675, 0.3247452957639825, 0.12456692375425119, 0.3165368426857411, 0.21619770774319544, 0.3153563440878952, 0.10401464334215402, 0.31330077028668357, 0.10876622185332815, 0.3223455864909241, 0.9557206005975485, 0.31393834064770854, 0.31527918642783426, 0.31205661652321864, 0.31293758381336717, 0.943829699812095, 0.32177658215059113, 0.4859371758350661]
UM4PL	[0.21572098361854042, 0.21760642955217618, 0.22041917947736775, 0.01776478974354465, 0.21787500399973334, 0.014222767545276734, 0.21879837968245064, 0.01699430869823571, 0.21262715232773, 0.011564342567549152, 0.2320743833268964, 0.004153821401596608, 0.22498199563560003, 0.018377109990311592, 0.21457938388581632, 0.00853545436725397, 0.2197447584467817, 0.017590449580987856, 0.21499601778116106, 0.019068753226113382, 0.22384830785698645, 0.022758346643089195, 0.22635019216499203, 0.015779181236756958, 0.22587583598617897, 0.015608497097920681, 0.21225434789304404, 0.018559429153310953, 0.23113529636281047, 0.016046736995288715, 0.22285925450956645, 0.018983021448492052, 0.21616090635277468, 0.2207167293033848, 0.015681389368146226, 0.2242048233296181, 0.014508283729206439, 0.21635499668009775, 0.2146630807310336, 0.22085113888814412, 0.22111629010661968, 0.21765841683254902, 0.23283647134673546, 0.009519900898862186, 0.22019571942096094, 0.017713728502274328, 0.2201003648674816, 0.009698181821537212, 0.22374344095988716, 0.22290264590297554, 0.009589935481005294, 0.22228600119485778, 0.01677841957712057, 0.21934098327125792, 0.01136259381006634, 0.2287617474690358, 0.009903167665513711, 0.2207992617529818, 0.02605357801252423, 0.21719706369273376, 0.2282941770981484, 0.21802326515490383, 0.22371987549017602, 0.019443565449659417, 0.23472716335142327, 0.014487644695675416]
