gene	transcript_abund
KPN_02583	141.892
KPN_02584	180.283
KPN_02585	145.005
KPN_02586	207.779
KPN_02587	303.758
KPN_02588	215.302
KPN_02589	208.687
KPN_02590	236.184
KPN_02591	136.574
KPN_02592	170.685
KPN_02593	394.029
KPN_02594	301.293
KPN_02595	176.781
KPN_02596	195.199
KPN_02597	175.095
KPN_02598	348.245
KPN_02599	192.994
KPN_02600	231.774
KPN_02601	240.853
KPN_02602	37.613
KPN_02603	119.324
KPN_02604	247.727
KPN_02605	302.331
KPN_02606	199.738
KPN_02607	145.653
KPN_02608	99.48
KPN_02609	320.878
KPN_02610	369.386
KPN_02611	224.64
KPN_02612	210.373
KPN_02613	324.51
KPN_02614	73.151
KPN_02615	245.652
KPN_02616	146.691
KPN_02617	360.566
KPN_02618	60.7
KPN_02619	180.672
KPN_02620	267.96
KPN_02621	121.659
KPN_02622	153.435
KPN_02623	205.445
KPN_02624	47.211
KPN_02625	363.29
KPN_02627	227.624
KPN_02628	95.07
KPN_02629	339.425
KPN_02630	247.208
KPN_02631	295.327
KPN_02632	335.793
KPN_02633	133.202
KPN_02634	217.248
KPN_02635	215.172
KPN_02636	233.59
KPN_02637	550.447
KPN_02638	139.038
KPN_02639	584.428
KPN_02640	552.133
KPN_02641	149.544
KPN_02642	478.204
KPN_02643	235.016
KPN_02644	51.88
KPN_02645	219.452
KPN_02646	278.077
KPN_02647	332.81
KPN_02648	257.714
KPN_02649	239.426
KPN_02650	164.2
KPN_02651	264.588
KPN_02652	246.949
KPN_02653	160.958
KPN_02654	244.485
KPN_02655	105.835
KPN_02656	199.738
KPN_02657	73.151
KPN_02658	281.579
KPN_02659	195.069
KPN_02660	177.3
KPN_02661	153.824
KPN_02662	342.927
KPN_02663	269.776
KPN_02664	93.125
KPN_02665	187.676
KPN_02666	306.611
KPN_02667	321.656
KPN_02668	385.598
KPN_02669	64.85
KPN_02670	116.73
KPN_02671	115.433
KPN_02672	206.872
KPN_02673	571.329
KPN_02674	280.412
KPN_02675	105.576
KPN_02676	380.41
KPN_02677	141.892
KPN_02678	76.523
KPN_02679	190.529
KPN_02680	248.894
KPN_02681	122.437
KPN_02682	375.482
KPN_02683	135.666
KPN_02684	76.782
KPN_02685	24.384
KPN_02686	91.698
KPN_02687	251.878
KPN_02688	444.223
KPN_02689	113.358
KPN_02690	116.86
KPN_02691	128.792
KPN_02692	125.939
KPN_02693	76.264
KPN_02694	182.877
KPN_02695	107.521
KPN_02696	157.196
KPN_02697	146.431
KPN_02698	139.298
KPN_02699	162.774
KPN_02700	150.971
KPN_02701	114.914
KPN_02702	309.464
KPN_02703	100.647
KPN_02704	139.298
KPN_02705	260.438
KPN_02706	195.588
KPN_02707	135.147
KPN_02708	166.146
KPN_02709	208.428
KPN_02710	227.753
KPN_02711	181.321
KPN_02712	222.565
KPN_02713	256.676
KPN_02714	407.388
KPN_02715	57.846
KPN_02716	111.412
KPN_02717	162.903
KPN_02718	169.129
KPN_02719	221.787
KPN_02720	204.278
KPN_02721	112.191
KPN_02722	99.869
KPN_02723	438.516
KPN_02724	268.22
KPN_02725	50.842
KPN_02726	273.537
KPN_02727	159.92
KPN_02728	191.826
KPN_02730	98.831
KPN_02731	180.153
KPN_02732	185.212
KPN_02733	93.125
KPN_02734	244.096
KPN_02735	253.953
KPN_02736	346.818
KPN_02737	152.787
KPN_02738	201.294
KPN_02739	248.246
KPN_02740	345.002
KPN_02741	193.902
KPN_02742	72.762
KPN_02743	254.212
KPN_02744	248.765
KPN_02745	453.302
KPN_02748	68.222
KPN_02749	80.284
KPN_02750	298.57
KPN_02755	174.447
KPN_02756	203.888
KPN_02757	45.395
KPN_02758	413.613
KPN_02759	224.122
KPN_02760	155.121
KPN_02761	204.667
KPN_02762	55.901
KPN_02763	362.641
KPN_02764	107.91
KPN_02765	48.248
KPN_02766	177.559
KPN_02767	265.237
KPN_02768	79.895
KPN_02769	184.044
KPN_02770	224.511
KPN_02771	178.338
KPN_02772	170.166
KPN_02773	208.039
KPN_02774	187.935
KPN_02775	117.119
KPN_02776	90.531
KPN_02777	89.234
KPN_02778	178.208
KPN_02779	183.526
KPN_02780	214.913
KPN_02781	101.944
KPN_02782	126.328
KPN_02783	184.304
KPN_02784	280.412
KPN_02785	288.712
KPN_02786	252.656
KPN_02787	241.761
KPN_02788	173.279
KPN_02789	287.026
KPN_02790	57.587
KPN_02791	58.106
KPN_02792	207.261
KPN_02793	165.238
KPN_02794	140.465
KPN_02795	97.924
KPN_02796	67.574
KPN_02797	477.296
KPN_02798	201.294
KPN_02799	418.283
KPN_02800	208.169
KPN_02801	122.437
KPN_02802	393.38
KPN_02803	638.902
KPN_02804	70.946
KPN_02805	231.644
KPN_02806	42.542
KPN_02807	141.892
KPN_02808	410.76
KPN_02809	178.467
KPN_02810	146.431
KPN_02811	215.691
KPN_02812	184.952
KPN_02813	119.843
KPN_02814	99.091
KPN_02815	217.118
KPN_02816	298.959
KPN_02817	73.67
KPN_02818	186.379
KPN_02819	138.001
KPN_02820	261.994
KPN_02821	130.608
KPN_02822	293.511
KPN_02823	181.969
KPN_02824	210.373
KPN_02825	130.867
KPN_02826	431.512
KPN_02827	319.97
KPN_02828	457.063
KPN_02829	41.115
KPN_02830	180.672
KPN_02831	218.155
KPN_02832	382.615
KPN_02833	326.455
KPN_02834	303.758
KPN_02835	285.34
KPN_02836	221.268
KPN_02837	72.113
KPN_02838	102.463
KPN_02839	55.512
KPN_02840	82.619
KPN_02841	304.795
KPN_02842	249.284
KPN_02843	130.349
KPN_02844	261.864
KPN_02845	237.221
KPN_02846	204.667
KPN_02847	238.518
KPN_02848	90.79
KPN_02849	476.777
KPN_02850	1021.388
KPN_02851	179.894
KPN_02852	132.294
KPN_02853	171.463
KPN_02854	161.087
KPN_02855	265.755
KPN_02856	41.374
KPN_02857	69.0
KPN_02858	380.67
KPN_02859	105.057
KPN_02860	68.352
KPN_02861	82.619
KPN_02862	253.045
KPN_02863	99.48
KPN_02864	149.025
KPN_02865	163.163
KPN_02866	171.334
KPN_02867	199.349
KPN_02868	121.788
KPN_02869	269.906
KPN_02870	232.812
KPN_02871	170.037
KPN_02872	308.038
KPN_02873	675.218
KPN_02874	244.874
KPN_02875	85.861
KPN_02876	262.902
KPN_02877	241.761
KPN_02878	70.427
KPN_02879	273.278
KPN_02880	139.817
KPN_02881	295.716
KPN_02882	801.417
KPN_02883	332.162
KPN_02884	106.354
KPN_02885	124.771
KPN_02886	172.112
KPN_02887	53.177
KPN_02888	77.561
KPN_02889	150.452
KPN_02890	150.582
KPN_02891	188.454
KPN_02892	143.059
KPN_02893	202.591
KPN_02894	372.499
KPN_02895	97.534
KPN_02896	194.809
KPN_02897	137.093
KPN_02898	121.918
KPN_02899	331.773
KPN_02900	150.322
KPN_02901	273.148
KPN_02902	82.36
KPN_02903	139.946
KPN_02904	222.306
KPN_02905	88.066
KPN_02906	141.892
KPN_02907	544.87
KPN_02908	277.947
KPN_02909	65.499
KPN_02910	266.145
KPN_02915	538.126
KPN_02916	149.804
KPN_02917	199.349
KPN_02918	154.732
KPN_02919	70.816
KPN_02920	237.481
KPN_02921	177.819
KPN_02922	230.996
KPN_02923	218.285
KPN_02924	109.207
KPN_02925	250.062
KPN_02926	76.912
KPN_02927	281.449
KPN_02928	92.995
KPN_02929	74.578
KPN_02930	162.774
KPN_02931	116.471
KPN_02932	52.788
KPN_02933	284.043
KPN_02934	161.736
KPN_02935	264.199
KPN_02936	124.771
KPN_02937	179.635
KPN_02938	341.241
KPN_02939	70.816
KPN_02940	60.44
KPN_02941	91.049
KPN_02942	98.183
KPN_02943	254.472
KPN_02944	131.905
KPN_02945	921.519
KPN_02946	42.801
KPN_02947	147.988
KPN_02948	401.422
KPN_02949	59.403
KPN_02950	57.587
KPN_02951	106.095
KPN_02952	75.745
KPN_02953	200.646
KPN_02954	110.764
KPN_02955	96.108
KPN_02956	180.932
KPN_02957	129.7
KPN_02958	115.044
KPN_02959	170.296
KPN_02960	301.293
KPN_02961	345.002
KPN_02962	109.467
KPN_02963	509.462
KPN_02964	387.284
KPN_02965	162.903
KPN_02966	177.041
KPN_02967	117.249
KPN_02968	75.485
KPN_02969	242.28
KPN_02970	651.094
KPN_02971	100.258
KPN_02972	185.601
KPN_02973	194.55
KPN_02974	176.133
KPN_02975	217.766
KPN_02976	163.811
KPN_02977	312.707
KPN_02978	147.858
KPN_02979	191.697
KPN_02980	162.903
KPN_02981	127.106
KPN_02982	172.89
KPN_02983	126.328
KPN_02984	105.965
KPN_02985	135.407
KPN_02986	519.189
KPN_02987	222.954
KPN_02988	509.851
KPN_02989	135.147
KPN_02990	118.676
KPN_02991	314.134
KPN_02992	365.365
KPN_02993	185.99
KPN_02994	123.993
KPN_02995	60.051
KPN_02996	111.153
KPN_02997	189.103
KPN_02998	82.619
KPN_02999	91.179
KPN_03000	76.393
KPN_03001	75.226
KPN_03002	260.957
KPN_03003	88.066
KPN_03004	37.224
KPN_03005	81.97
KPN_03006	428.399
KPN_03007	197.014
KPN_03008	245.393
KPN_03009	218.285
KPN_03010	201.813
KPN_03011	152.008
KPN_03012	67.963
KPN_03013	88.974
KPN_03014	238.518
KPN_03015	314.912
KPN_03016	343.446
KPN_03017	156.678
KPN_03018	101.166
KPN_03019	326.844
KPN_03020	86.51
KPN_03021	118.157
KPN_03022	66.796
KPN_03028	39.559
KPN_03029	552.133
KPN_03030	101.425
KPN_03031	221.787
KPN_03032	100.388
KPN_03033	180.283
KPN_03034	176.651
KPN_03035	143.837
KPN_03036	202.851
KPN_03037	114.266
KPN_03038	201.035
KPN_03039	74.059
KPN_03040	159.272
KPN_03041	59.403
KPN_03042	158.364
KPN_03043	198.571
KPN_03044	316.987
KPN_03045	295.976
KPN_03046	232.552
KPN_03047	207.001
KPN_03048	458.23
KPN_03049	106.743
KPN_03050	206.872
KPN_03051	296.494
KPN_03052	291.566
KPN_03053	61.218
KPN_03054	87.937
KPN_03055	82.23
KPN_03056	157.326
KPN_03057	109.856
KPN_03058	349.153
KPN_03059	189.103
KPN_03060	374.314
KPN_03061	102.593
KPN_03062	91.957
KPN_03063	69.649
KPN_03064	177.819
KPN_03065	54.604
KPN_03066	229.569
KPN_03067	205.964
KPN_03068	422.822
KPN_03069	287.545
KPN_03070	449.54
KPN_03071	273.537
KPN_03072	274.445
KPN_03073	56.549
KPN_03074	200.387
KPN_03075	63.553
KPN_03076	186.768
KPN_03077	196.755
KPN_03078	188.195
KPN_03079	167.313
KPN_03080	173.928
KPN_03081	174.317
KPN_03082	80.544
KPN_03083	179.245
KPN_03084	192.215
KPN_03085	350.32
KPN_03086	58.884
KPN_03087	485.467
KPN_03088	210.244
KPN_03089	166.535
KPN_03090	202.981
KPN_03091	159.272
KPN_03092	98.572
KPN_03093	67.185
KPN_03094	527.36
KPN_03095	41.504
KPN_03096	47.73
KPN_03097	292.603
KPN_03098	120.751
KPN_03099	82.749
KPN_03100	182.488
KPN_03101	246.56
KPN_03102	76.004
KPN_03103	208.687
KPN_03104	239.167
KPN_03105	130.089
KPN_03106	157.067
KPN_03107	214.654
KPN_03108	98.183
KPN_03109	143.967
KPN_03110	66.796
KPN_03111	66.147
KPN_03112	122.437
KPN_03113	290.917
KPN_03114	185.212
KPN_03115	282.357
KPN_03116	212.838
KPN_03117	149.674
KPN_03118	351.617
KPN_03119	370.683
KPN_03120	73.929
KPN_03121	138.649
KPN_03122	227.883
KPN_03123	273.797
KPN_03124	343.835
KPN_03125	161.217
KPN_03126	462.899
KPN_03127	266.404
KPN_03128	566.66
KPN_03129	231.385
KPN_03130	274.056
KPN_03131	266.404
KPN_03132	275.872
KPN_03133	92.995
KPN_03134	161.606
KPN_03135	66.925
KPN_03136	111.542
KPN_03137	171.982
KPN_03138	281.449
KPN_03139	270.425
KPN_03140	284.043
KPN_03141	191.567
KPN_03142	292.214
KPN_03143	180.542
KPN_03144	142.8
KPN_03145	120.621
KPN_03146	283.654
KPN_03147	238.778
KPN_03148	396.882
KPN_03149	153.176
KPN_03150	232.552
KPN_03151	132.294
KPN_03152	259.53
KPN_03153	361.733
KPN_03154	290.269
KPN_03155	86.121
KPN_03156	145.264
KPN_03157	226.067
KPN_03158	80.025
KPN_03159	185.212
KPN_03160	48.638
KPN_03161	246.43
KPN_03162	87.029
KPN_03163	167.832
KPN_03164	224.251
KPN_03168	274.445
KPN_03169	348.893
KPN_03170	523.599
KPN_03171	298.31
KPN_03172	208.687
KPN_03173	74.837
KPN_03174	233.071
KPN_03175	635.919
KPN_03176	79.376
KPN_03177	195.588
KPN_03178	121.399
KPN_03179	361.604
KPN_03180	220.749
KPN_03181	85.991
KPN_03182	215.821
KPN_03183	109.986
KPN_03184	312.837
KPN_03185	167.832
KPN_03186	138.131
KPN_03187	57.327
KPN_03188	152.008
KPN_03189	144.616
KPN_03190	163.163
KPN_03191	161.217
KPN_03192	147.599
KPN_03193	215.432
KPN_03194	158.493
KPN_03195	116.341
KPN_03196	123.215
KPN_03197	232.552
KPN_03198	129.7
KPN_03199	195.977
KPN_03200	297.402
KPN_03201	185.86
KPN_03202	165.368
KPN_03203	57.068
KPN_03204	164.071
KPN_03205	341.5
KPN_03206	139.946
KPN_03207	106.743
KPN_03208	377.427
KPN_03209	70.427
KPN_03210	55.771
KPN_03211	90.79
KPN_03212	129.441
KPN_03213	100.258
KPN_03214	54.733
KPN_03215	208.947
KPN_03216	282.876
KPN_03217	226.975
KPN_03218	277.428
KPN_03219	111.801
KPN_03220	71.465
KPN_03221	90.142
KPN_03222	248.765
KPN_03223	183.266
KPN_03224	219.452
KPN_03225	258.492
KPN_03226	273.797
KPN_03227	65.369
KPN_03228	379.762
KPN_03229	727.877
KPN_03230	595.323
KPN_03231	684.687
KPN_03232	65.628
KPN_03233	79.247
KPN_03234	113.747
KPN_03235	112.32
KPN_03236	159.92
KPN_03237	179.764
KPN_03238	462.51
KPN_03239	110.115
KPN_03240	140.335
KPN_03241	145.264
KPN_03242	45.654
KPN_03243	211.541
KPN_03244	244.355
KPN_03245	444.093
KPN_03246	208.428
KPN_03247	97.275
KPN_03248	157.845
KPN_03249	293.252
KPN_03250	274.316
KPN_03251	210.244
KPN_03252	259.011
KPN_03253	187.287
KPN_03254	146.042
KPN_03255	65.499
KPN_03256	180.672
KPN_03257	184.563
KPN_03258	230.736
KPN_03259	261.994
KPN_03260	264.199
KPN_03261	294.938
KPN_03262	254.472
KPN_03263	205.834
KPN_03264	278.725
KPN_03265	154.992
KPN_03266	239.297
KPN_03267	142.54
KPN_03268	238.908
KPN_03269	177.948
KPN_03270	93.773
KPN_03271	254.082
KPN_03272	179.894
KPN_03273	117.379
KPN_03274	146.431
KPN_03275	129.83
KPN_03276	202.721
KPN_03277	511.926
KPN_03278	142.54
KPN_03279	119.843
KPN_03280	42.671
KPN_03281	182.229
KPN_03282	16.472
KPN_03283	102.463
KPN_03284	196.496
KPN_03285	122.437
KPN_03286	115.044
KPN_03287	112.839
KPN_03288	107.262
KPN_03289	140.206
KPN_03290	537.477
KPN_03291	108.17
KPN_03292	102.852
KPN_03293	185.212
KPN_03294	288.842
KPN_03295	56.42
KPN_03296	55.252
KPN_03297	209.725
KPN_03298	397.531
KPN_03299	296.105
KPN_03300	64.072
KPN_03301	84.954
KPN_03302	243.447
KPN_03303	85.732
KPN_03304	263.68
KPN_03305	67.055
KPN_03306	58.754
KPN_03307	116.73
KPN_03308	189.751
KPN_03309	62.515
KPN_03310	113.488
KPN_03311	197.014
KPN_03312	162.644
KPN_03313	191.178
KPN_03314	284.692
KPN_03316	146.042
KPN_03317	112.191
KPN_03318	319.84
KPN_03319	199.868
KPN_03320	355.508
KPN_03321	145.005
KPN_03322	182.099
KPN_03323	104.927
KPN_03324	83.267
KPN_03325	56.679
KPN_03326	202.462
KPN_03327	135.147
KPN_03328	63.164
KPN_03329	148.507
KPN_03330	292.992
KPN_03331	24.643
KPN_03332	72.891
KPN_03333	412.835
KPN_03334	124.382
KPN_03335	102.982
KPN_03336	106.613
KPN_03337	160.828
KPN_03338	149.414
KPN_03339	601.549
KPN_03340	83.657
KPN_03341	230.477
KPN_03342	245.652
KPN_03343	239.945
KPN_03344	272.5
KPN_03345	122.437
KPN_03346	70.557
KPN_03347	121.27
KPN_03348	251.488
KPN_03349	139.946
KPN_03350	182.229
KPN_03351	163.163
KPN_03352	128.662
KPN_03353	179.116
KPN_03354	227.234
KPN_03355	241.891
KPN_03356	215.951
KPN_03357	417.764
KPN_03358	145.523
KPN_03359	259.919
KPN_03360	336.961
KPN_03361	301.553
KPN_03362	156.418
KPN_03363	161.477
KPN_03364	157.456
KPN_03365	258.103
KPN_03366	244.614
KPN_03367	190.659
KPN_03368	160.309
KPN_03369	152.398
KPN_03370	209.336
KPN_03371	65.369
KPN_03372	185.99
KPN_03373	190.789
KPN_03374	414.651
KPN_03375	244.096
KPN_03376	288.194
KPN_03377	102.463
KPN_03378	144.486
KPN_03379	150.322
KPN_03380	197.144
KPN_03381	115.563
KPN_03382	84.824
KPN_03383	132.943
KPN_03384	200.257
KPN_03385	142.8
KPN_03386	116.989
KPN_03387	58.235
KPN_03388	121.399
KPN_03389	231.904
KPN_03390	149.544
KPN_03391	69.519
KPN_03392	150.063
KPN_03393	216.729
KPN_03394	57.068
KPN_03395	222.695
KPN_03396	255.639
KPN_03397	438.127
KPN_03398	138.26
KPN_03400	174.836
KPN_03401	536.18
KPN_03402	145.264
KPN_03403	162.903
KPN_03404	118.027
KPN_03405	102.463
KPN_03406	148.636
KPN_03407	104.668
KPN_03408	28.923
KPN_03409	280.152
KPN_03410	234.498
KPN_03411	185.341
KPN_03412	122.048
KPN_03413	68.611
KPN_03414	38.132
KPN_03415	242.799
KPN_03416	382.485
KPN_03417	24.902
KPN_03418	114.655
KPN_03419	180.283
KPN_03420	58.235
KPN_03421	180.802
KPN_03422	101.296
KPN_03423	311.929
KPN_03424	281.838
KPN_03425	85.472
KPN_03426	146.302
KPN_03427	43.19
KPN_03428	244.485
KPN_03429	136.315
KPN_03430	155.51
KPN_03431	238.0
KPN_03432	174.187
KPN_03433	107.651
KPN_03434	428.788
KPN_03435	289.75
KPN_03436	139.038
KPN_03437	467.439
KPN_03438	177.689
KPN_03439	81.063
KPN_03440	134.11
KPN_03441	180.802
KPN_03442	117.638
KPN_03443	65.109
KPN_03444	392.602
KPN_03445	116.989
KPN_03446	154.473
KPN_03447	87.418
KPN_03448	128.403
KPN_03449	311.54
KPN_03450	139.038
KPN_03451	244.614
KPN_03452	151.619
KPN_03453	153.435
KPN_03454	136.704
KPN_03455	55.123
KPN_03456	293.122
KPN_03457	583.391
KPN_03458	264.977
KPN_03459	125.939
KPN_03460	253.434
KPN_03461	167.962
KPN_03462	78.339
KPN_03463	125.42
KPN_03464	169.259
KPN_03465	61.478
KPN_03466	64.98
KPN_03467	350.45
KPN_03468	96.886
KPN_03469	136.704
KPN_03470	125.809
KPN_03471	207.52
KPN_03472	46.692
KPN_03473	361.474
KPN_03474	386.247
KPN_03475	103.241
KPN_03477	169.648
KPN_03478	55.252
KPN_03479	57.976
KPN_03480	125.679
KPN_03481	668.085
KPN_03482	135.666
KPN_03483	100.128
KPN_03484	60.959
KPN_03485	164.719
KPN_03486	372.499
KPN_03487	87.807
KPN_03488	118.676
KPN_03489	342.408
KPN_03490	87.418
KPN_03491	238.129
KPN_03492	107.392
KPN_03493	377.427
KPN_03494	224.64
KPN_03495	219.712
KPN_03496	128.922
KPN_03497	290.398
KPN_03498	339.166
KPN_03499	159.012
KPN_03500	112.58
KPN_03501	266.663
KPN_03502	62.256
KPN_03503	186.509
KPN_03504	207.261
KPN_03505	205.056
KPN_03506	211.8
KPN_03507	306.611
KPN_03508	199.738
KPN_03509	326.974
KPN_03510	414.651
KPN_03511	231.774
KPN_03512	144.616
KPN_03513	123.215
KPN_03514	102.074
KPN_03515	204.796
KPN_03516	198.182
KPN_03517	258.363
KPN_03518	112.709
KPN_03519	304.665
KPN_03520	290.788
KPN_03521	268.609
KPN_03522	160.958
KPN_03523	135.018
KPN_03524	78.987
KPN_03525	77.95
KPN_03526	64.85
KPN_03527	85.213
KPN_03528	63.164
KPN_03529	80.155
KPN_03530	205.056
KPN_03531	78.469
KPN_03532	184.433
KPN_03533	142.67
KPN_03534	83.267
KPN_03535	94.551
KPN_03536	234.627
KPN_03537	185.471
KPN_03538	157.586
KPN_03539	273.927
KPN_03540	324.769
KPN_03541	192.864
KPN_03542	173.02
KPN_03543	173.539
KPN_03544	185.86
KPN_03545	289.101
KPN_03546	165.238
KPN_03547	260.308
KPN_03548	94.422
KPN_03549	56.809
KPN_03550	283.913
KPN_03551	212.06
KPN_03552	155.64
KPN_03553	204.667
KPN_03554	177.3
KPN_03555	406.48
KPN_03556	77.301
KPN_03557	119.583
KPN_03558	119.194
KPN_03559	211.93
KPN_03560	140.595
KPN_03561	112.191
KPN_03562	93.384
KPN_03563	64.85
KPN_03564	103.89
KPN_03565	99.48
KPN_03566	203.37
KPN_03567	179.505
KPN_03568	206.482
KPN_03569	254.861
KPN_03570	396.104
KPN_03571	181.321
KPN_03572	446.298
KPN_03573	57.976
KPN_03574	192.605
KPN_03575	83.786
KPN_03576	563.028
KPN_03577	311.669
KPN_03578	88.974
KPN_03580	280.022
KPN_03581	128.273
KPN_03582	112.061
KPN_03583	81.192
KPN_03585	70.427
KPN_03586	275.483
KPN_03587	173.279
KPN_03588	407.128
KPN_03589	132.164
KPN_03590	62.386
KPN_03591	98.702
KPN_03592	293.9
KPN_03593	241.372
KPN_03594	198.441
KPN_03595	55.641
KPN_03596	66.277
KPN_03597	200.516
KPN_03598	54.863
KPN_03599	260.178
KPN_03600	51.75
KPN_03601	61.218
KPN_03602	134.758
KPN_03603	114.525
KPN_03604	160.958
KPN_03605	179.635
KPN_03606	200.257
KPN_03607	204.018
KPN_03608	118.805
KPN_03609	120.751
KPN_03610	113.358
KPN_03611	152.916
KPN_03612	294.289
KPN_03613	61.478
KPN_03614	103.241
KPN_03615	179.375
KPN_03616	57.327
KPN_03617	149.414
KPN_03618	132.035
KPN_03619	484.3
KPN_03620	218.285
KPN_03621	210.114
KPN_03622	242.409
KPN_03623	190.789
KPN_03624	899.6
KPN_03625	289.75
KPN_03626	143.967
KPN_03627	104.409
KPN_03628	135.147
KPN_03629	83.527
KPN_03630	90.79
KPN_03631	230.607
KPN_03632	86.38
KPN_03633	285.729
KPN_03634	215.432
KPN_03635	130.478
KPN_03636	265.107
KPN_03637	362.641
KPN_03638	42.412
KPN_03639	124.512
KPN_03640	178.467
KPN_03641	259.66
KPN_03642	124.771
KPN_03643	119.194
KPN_03644	196.366
KPN_03645	96.497
KPN_03647	55.641
KPN_03648	56.29
KPN_03649	404.664
KPN_03650	181.191
KPN_03651	48.248
KPN_03652	187.676
KPN_03653	302.071
KPN_03654	777.941
KPN_03655	306.352
KPN_03656	118.286
KPN_03657	99.739
KPN_03658	202.073
KPN_03659	217.377
KPN_03660	399.087
KPN_03661	209.725
KPN_03662	123.864
KPN_03663	84.564
KPN_03664	98.702
KPN_03665	282.487
KPN_03666	48.508
KPN_03667	299.218
KPN_03668	179.245
KPN_03669	179.375
KPN_03670	61.089
KPN_03671	132.294
KPN_03672	233.719
KPN_03673	640.718
KPN_03674	44.357
KPN_03680	113.488
KPN_03681	53.047
KPN_03682	168.221
KPN_03683	116.6
KPN_03684	115.952
KPN_03685	97.794
KPN_03686	237.61
KPN_03687	108.17
KPN_03688	199.997
KPN_03689	265.626
KPN_03690	282.357
KPN_03691	88.326
KPN_03692	87.029
KPN_03693	74.318
KPN_03694	81.841
KPN_03695	208.039
KPN_03696	132.553
KPN_03697	82.878
KPN_03698	76.004
KPN_03699	280.541
KPN_03700	92.476
KPN_03701	37.872
KPN_03702	107.003
KPN_03703	75.096
KPN_03704	113.488
KPN_03705	83.267
KPN_03706	62.386
KPN_03707	113.228
KPN_03708	67.314
KPN_03709	79.117
KPN_03710	54.474
KPN_03711	40.985
KPN_03712	86.899
KPN_03713	147.858
KPN_03714	70.816
KPN_03715	60.181
KPN_03716	173.539
KPN_03717	64.591
KPN_03718	128.922
KPN_03719	132.553
KPN_03720	67.055
KPN_03721	101.815
KPN_03722	81.97
KPN_03723	39.559
KPN_03724	249.673
KPN_03725	441.888
KPN_03726	99.739
KPN_03727	80.025
KPN_03728	58.365
KPN_03729	72.502
KPN_03730	77.69
KPN_03731	152.787
KPN_03732	175.225
KPN_03733	44.098
KPN_03734	124.382
KPN_03735	40.077
KPN_03736	369.515
KPN_03737	114.655
KPN_03738	391.175
KPN_03739	207.52
KPN_03740	46.951
KPN_03741	178.078
KPN_03742	86.769
KPN_03743	134.11
KPN_03744	426.843
KPN_03745	250.321
KPN_03746	115.174
KPN_03747	122.048
KPN_03748	34.241
KPN_03749	117.768
KPN_03750	243.447
KPN_03751	272.37
KPN_03752	520.875
KPN_03753	66.666
KPN_03754	276.521
KPN_03755	211.8
KPN_03756	159.79
KPN_03757	141.632
KPN_03758	171.723
KPN_03759	270.036
KPN_03760	229.18
KPN_03761	111.283
KPN_03762	252.396
KPN_03763	77.82
KPN_03764	86.64
KPN_03765	107.781
KPN_03766	158.234
KPN_03767	498.048
KPN_03768	114.136
KPN_03769	437.478
KPN_03770	139.946
KPN_03771	81.452
KPN_03772	184.952
KPN_03773	340.722
KPN_03774	280.152
KPN_03775	150.711
KPN_03776	96.756
KPN_03777	477.556
KPN_03778	45.914
KPN_03779	478.074
KPN_03780	45.006
KPN_03781	53.696
KPN_03782	158.234
KPN_03783	129.311
KPN_03784	119.583
KPN_03785	270.814
KPN_03786	431.123
KPN_03787	492.082
KPN_03788	567.049
KPN_03789	157.715
KPN_03790	169.777
KPN_03791	67.055
KPN_03792	310.243
KPN_03793	70.557
KPN_03794	511.278
KPN_03795	297.143
KPN_03796	272.24
KPN_03797	408.166
KPN_03798	456.804
KPN_03799	226.845
KPN_03800	260.827
KPN_03801	117.638
KPN_03802	203.11
KPN_03803	140.854
KPN_03804	220.49
KPN_03805	133.85
KPN_03806	98.313
KPN_03807	356.675
KPN_03808	66.796
KPN_03809	152.657
KPN_03810	219.712
KPN_03811	171.334
KPN_03812	180.153
KPN_03813	270.684
KPN_03814	74.967
KPN_03815	46.433
KPN_03816	144.616
KPN_03817	157.196
KPN_03818	260.957
KPN_03819	188.843
KPN_03820	226.586
KPN_03821	78.598
KPN_03822	225.159
KPN_03823	255.379
KPN_03824	202.851
KPN_03825	258.622
KPN_03826	312.318
KPN_03827	180.153
KPN_03828	221.009
KPN_03829	140.076
KPN_03830	313.226
KPN_03831	120.751
KPN_03832	55.771
KPN_03833	72.502
KPN_03834	128.144
KPN_03835	455.636
KPN_03836	49.545
KPN_03837	135.407
KPN_03838	116.471
KPN_03839	250.191
KPN_03840	212.967
KPN_03841	76.912
KPN_03842	68.871
KPN_03843	341.63
KPN_03844	184.304
KPN_03845	411.149
KPN_03846	200.646
KPN_03847	226.716
KPN_03848	104.019
KPN_03849	174.447
KPN_03850	321.656
KPN_03851	192.734
KPN_03852	169.518
KPN_03853	154.732
KPN_03854	161.347
KPN_03855	80.025
KPN_03856	206.353
KPN_03857	247.468
KPN_03858	311.54
KPN_03859	70.038
KPN_03860	93.125
KPN_03861	306.741
KPN_03862	153.695
KPN_03863	423.86
KPN_03864	260.438
KPN_03865	172.112
KPN_03866	280.671
KPN_03867	131.905
KPN_03868	243.317
KPN_03869	338.777
KPN_03870	108.3
KPN_03871	154.343
KPN_03872	184.563
KPN_03873	209.466
KPN_03874	270.295
KPN_03875	422.174
KPN_03876	190.4
KPN_03877	306.092
KPN_03878	271.462
KPN_03879	405.702
KPN_03880	715.425
KPN_03881	226.586
KPN_03882	478.853
KPN_03883	537.218
KPN_03884	150.063
